name,type,pos,apos,lpos,bran,outDia,thick,normal,interPos,p3Pos,outDia2,thick2,rest,mass,wvol,remark,Ispec,material
 =21945/455263,ATTA,X 86034mm Y 5900mm Z 41179mm,X 86034mm Y 5900mm Z 41179mm,X 86034mm Y 5900mm Z 41179mm,ZK-511-300A_012/B7,0,0,,,,0,0,,50,85803.2+5812.5+41178.6+86265.2+6074+41703.6,,60,
 =21945/52519,VALV,X 86424mm Y 86mm Z 40489mm,X 86620mm Y 86mm Z 40489mm,X 85780mm Y 86mm Z 40489mm,ZK-511-700A_012/B5,0,0,,,,0,0,,1196,85773+-341+39959.6+86806.5+512.5+42048.6,,60,
 =21945/52522,ELBO,X 85068mm Y 86mm Z 40489mm,X 85780mm Y 86mm Z 40489mm,X 85068mm Y 797mm Z 40489mm,ZK-511-700A_012/B5,762,7.92,   0.000   0.000  -1.000,X 85560mm Y 121mm Z 40489mm+X 85362mm Y 222mm Z 40489mm+X 85205mm Y 379mm Z 40489mm+X 85104mm Y 577mm Z 40489mm,,0,0,,153.06,84652.7+-329.9+40073+85779.5+796.9+40904.2,,60,A312_TP304L
 =30137/53836,TUBI,X 85068mm Y 1444mm Z 40489mm,X 85068mm Y 797mm Z 40489mm,X 85068mm Y 2091mm Z 40489mm,ZK-511-700A_012/B5,762,7.92,   0.000   0.000   1.000,,,0,0,,180.62,84652.7+796.9+40073+85483.9+2090.8+40904.2,,60,A312_TP304L
 =21945/498733,UBOLT,X 85068mm Y 1555mm Z 40489mm,X 85068mm Y 1555mm Z 40489mm,X 85068mm Y 1555mm Z 40489mm,ZK-511-700A_012/B5,0,0,   0.000   0.000   1.000,,,0,0,13,31.264,84631.3+1455+40053.6+85505.3+1655+40925.6,BOX,60,
 =21945/551673,ATTA,X 85068mm Y 1444mm Z 40489mm,X 85068mm Y 1444mm Z 40489mm,X 85068mm Y 1444mm Z 40489mm,ZK-511-700A_012/B5,0,0,,,,0,0,,0,84791.9+796.9+40212.2+84841.9+2090.8+40262.2,,60,
 =21945/52524,TEE,X 85068mm Y 2612mm Z 40489mm,X 85068mm Y 3132mm Z 40489mm,X 85068mm Y 2091mm Z 40489mm,ZK-511-700A_012/B5,762,7.92,   1.000   0.000   0.000,,X 85068mm Y 2612mm Z 39968mm,660,6.35,,261,84712.7+2090.8+39967.9+85423.9+3132.2+40844.2,,60,A312_TP304L
 =21945/551742,TUBI,X 85068mm Y 3357mm Z 40489mm,X 85068mm Y 3132mm Z 40489mm,X 85068mm Y 3582mm Z 40489mm,ZK-511-700A_012/B5,762,7.92,   0.000   0.000   1.000,,,0,0,,62.82,84652.7+3132.2+40073+85483.9+3582.2+40904.2,,60,A312_TP304L
 =21945/551674,ATTA,X 85068mm Y 3357mm Z 40489mm,X 85068mm Y 3357mm Z 40489mm,X 85068mm Y 3357mm Z 40489mm,ZK-511-700A_012/B5,0,0,,,,0,0,,0,85294.7+3132.2+40212.2+85344.7+3582.2+40262.2,,60,
 =21945/52525,ELBO,X 85068mm Y 4293mm Z 40489mm,X 85068mm Y 3582mm Z 40489mm,X 84357mm Y 4293mm Z 40489mm,ZK-511-700A_012/B5,762,7.92,   0.000   0.000   1.000,X 85033mm Y 3802mm Z 40489mm+X 84932mm Y 4000mm Z 40489mm+X 84775mm Y 4157mm Z 40489mm+X 84577mm Y 4258mm Z 40489mm,,0,0,,153.06,84357.1+3582.2+40073+85483.9+4709+40904.2,,60,A312_TP304L
 =21945/52528,VALV,X 83712mm Y 4293mm Z 40489mm,X 83517mm Y 4293mm Z 40489mm,X 84357mm Y 4293mm Z 40489mm,ZK-511-700A_012/B5,0,0,,,,0,0,,1196,83483.9+3866.7+39959.6+84363.6+4720.1+42048.6,,60,
 =21945/551745,TUBI,X 83367mm Y 4293mm Z 40489mm,X 83517mm Y 4293mm Z 40489mm,X 83216mm Y 4293mm Z 40489mm,ZK-511-700A_012/B5,762,7.92,   0.000   0.000   1.000,,,0,0,,42.02,83216.1+3877.8+40073+83517.1+4709+40904.2,,60,A312_TP304L
 =21945/551675,ATTA,X 83367mm Y 4293mm Z 40489mm,X 83367mm Y 4293mm Z 40489mm,X 83367mm Y 4293mm Z 40489mm,ZK-511-700A_012/B5,0,0,,,,0,0,,0,83216.1+4017+40212.2+83517.1+4067+40262.2,,60,
 =21945/551746,TUBI,X 85068mm Y 2612mm Z 39803mm,X 85068mm Y 2612mm Z 39968mm,X 85068mm Y 2612mm Z 39639mm,ZK-511-650A_012/B2,660,6.35,   0.000   1.000   0.000,,,0,0,,42.635,84678.1+2221.3+39638.6+85458.5+3001.7+39967.9,,60,A312_TP304L
 =21945/551676,ATTA,X 85068mm Y 2612mm Z 39803mm,X 85068mm Y 2612mm Z 39803mm,X 85068mm Y 2612mm Z 39803mm,ZK-511-650A_012/B2,0,0,,,,0,0,,0,85276.8+2353+39638.6+85326.8+2403+39967.9,,60,
 =21945/457027,TUBI,X 85068mm Y 2612mm Z 39184mm,X 85068mm Y 2612mm Z 39639mm,X 85068mm Y 2612mm Z 38730mm,ZK-511-650A_012/B2,660,6.35,   0.000   1.000   0.000,,,0,0,,117.69,84678.1+2221.3+38729.6+85458.5+3001.7+39638.6,,60,A312_TP304L
 =21945/551677,ATTA,X 85068mm Y 2612mm Z 39184mm,X 85068mm Y 2612mm Z 39184mm,X 85068mm Y 2612mm Z 39184mm,ZK-511-650A_012/B2,0,0,,,,0,0,,0,85043.3+2916.7+38729.6+85093.3+2966.7+39638.6,,60,
 =21945/457029,ELBO,X 85068mm Y 2612mm Z 38069mm,X 84408mm Y 2612mm Z 38069mm,X 85068mm Y 2612mm Z 38730mm,ZK-511-650A_012/B2,660,6.35,   0.000  -1.000   0.000,X 84612mm Y 2612mm Z 38101mm+X 84796mm Y 2612mm Z 38195mm+X 84942mm Y 2612mm Z 38341mm+X 85036mm Y 2612mm Z 38525mm,,0,0,,131.87,84407.9+2221.3+37679+85458.5+3001.7+38729.6,,60,A312_TP304L
 =21945/551747,TUBI,X 84158mm Y 2612mm Z 38069mm,X 84408mm Y 2612mm Z 38069mm,X 83909mm Y 2612mm Z 38069mm,ZK-511-650A_012/B2,660,6.35,   0.000   0.000   1.000,,,0,0,,64.632,83908.7+2221.3+37679+84407.9+3001.7+38459.4,,60,A312_TP304L
 =21945/551678,ATTA,X 84108mm Y 2612mm Z 38069mm,X 84108mm Y 2612mm Z 38069mm,X 84108mm Y 2612mm Z 38069mm,ZK-511-650A_012/B2,0,0,,,,0,0,,0,83808.7+2820+37810.7+84407.9+2870+37860.7,,60,
 =21945/457034,ATTA,X 84086mm Y 2612mm Z 38069mm,X 84086mm Y 2612mm Z 38069mm,X 84086mm Y 2612mm Z 38069mm,ZK-511-650A_012/B2,0,0,,,,0,0,,56.1,83893.8+2065.5+37669.2+84277.8+3157.5+38469.2,,60,
 =21945/457033,OLET,X 83909mm Y 2612mm Z 38069mm,X 83909mm Y 2612mm Z 38069mm,X 83909mm Y 2612mm Z 38418mm,ZK-511-650A_012/B2,660,9.53,  -1.000   0.000   0.000,,,21.3,2.77,,0.08,83891.3+2594.1+38399.4+83926.2+2629+38418.5,,60,A312_TP304L
 =21945/457033,TUBI,X 83859mm Y 2612mm Z 38069mm,X 83909mm Y 2612mm Z 38069mm,X 83809mm Y 2612mm Z 38069mm,ZK-511-650A_012/B2,660,6.35,   0.000   0.000   1.000,,,0,0,,12.947,83808.7+2221.3+37679+83908.7+3001.7+38459.4,,60,A312_TP304L
 =21945/457032,ATTA,X 83909mm Y 2612mm Z 38069mm,X 83909mm Y 2612mm Z 38069mm,X 83909mm Y 2612mm Z 38069mm,ZK-511-650A_012/B2,0,0,,,,0,0,,1,83868.7+2692.8+38326.6+83948.7+2769+38596.6,,60,
 =21945/457036,FLAN,X 83720mm Y 2612mm Z 38069mm,X 83809mm Y 2612mm Z 38069mm,X 83720mm Y 2612mm Z 38069mm,ZK-511-650A_012/B2,660,6.35,   0.000   0.000  -1.000,,,0,0,,52.03,83719.8+2158.6+37616.3+83808.7+3064.4+38522.1,,60,A312_TP304L
 =21945/551750,TUBI,X 83909mm Y 2612mm Z 38464mm,X 83909mm Y 2612mm Z 38418mm,X 83909mm Y 2612mm Z 38510mm,ZK-511-15A_012/B11,21.3,2.77,   0.000  -1.000   0.000,,,0,0,,0.1174,83838.1+2540.9+38418.5+83979.4+2682.2+38510.3,,60,A312_TP304L
 =21945/52577,FLAN,X 83909mm Y 2612mm Z 38558mm,X 83909mm Y 2612mm Z 38510mm,X 83909mm Y 2612mm Z 38558mm,ZK-511-15A_012/B11,21.3,2.77,   0.000  -1.000   0.000,,,0,0,,0.5,83804.3+2507.1+38510.3+84013.2+2716+38557.8,,60,A312_TP304L
 =21945/52579,VALV,X 83909mm Y 2612mm Z 38616mm,X 83909mm Y 2612mm Z 38562mm,X 83909mm Y 2612mm Z 38670mm,ZK-511-15A_012/B11,0,0,,,,0,0,,3.2,83841.2+2272.5+38548.8+83976.2+2656+38683.8,,60,
 =21945/135318,VALV,X 83909mm Y 2612mm Z 38729mm,X 83909mm Y 2612mm Z 38675mm,X 83909mm Y 2612mm Z 38783mm,ZK-511-15A_012/B11,0,0,,,,0,0,,3.2,83841.2+2272.5+38661.3+83976.2+2656+38796.3,,60,
 =21945/52581,FLAN,X 83909mm Y 2612mm Z 38787mm,X 83909mm Y 2612mm Z 38787mm,X 83909mm Y 2412mm Z 38873mm,ZK-511-15A_012/B11,21.3,2.77,   0.000   1.000   0.000,,,0,0,,0.81,83864.3+2411.5+38787.3+83953.2+2656+38890.3,,60,STEEL
 =21945/551781,TUBI,X 80247mm Y 9372mm Z 39205mm,X 80350mm Y 9372mm Z 39205mm,X 80144mm Y 9372mm Z 39205mm,ZK-523-450A_002/B1,457,4.78,   0.000   0.000   1.000,,,0,0,,11.067,80144+9082.9+38916.6+80349.5+9660.1+39493.8,,60,A312_TP304L
 =21945/551768,ATTA,X 80247mm Y 9372mm Z 39205mm,X 80247mm Y 9372mm Z 39205mm,X 80247mm Y 9372mm Z 39205mm,ZK-523-450A_002/B1,0,0,,,,0,0,,0,80144+9508.1+39018.6+80349.5+9558.1+39068.6,,60,
 =21945/459452,TUBI,X 79975mm Y 9372mm Z 39205mm,X 80144mm Y 9372mm Z 39205mm,X 79806mm Y 9372mm Z 39205mm,ZK-523-450A_002/B1,457,4.78,   0.000   0.000   1.000,,,0,0,,18.218,79805.7+9082.9+38916.6+80144+9660.1+39493.8,,60,A312_TP304L
 =21945/551769,ATTA,X 79975mm Y 9372mm Z 39205mm,X 79975mm Y 9372mm Z 39205mm,X 79975mm Y 9372mm Z 39205mm,ZK-523-450A_002/B1,0,0,,,,0,0,,0,79805.7+9184.9+39018.6+80144+9234.9+39068.6,,60,
 =21945/459455,VALV,X 79660mm Y 9372mm Z 39205mm,X 79806mm Y 9372mm Z 39205mm,X 79274mm Y 9372mm Z 39205mm,ZK-523-450A_002/B1,0,0,,,,0,0,,369,79272.1+9097.2+38893.2+79989.7+9710.5+40434.2,,60,
 =21945/551782,TUBI,X 79182mm Y 9372mm Z 39205mm,X 79274mm Y 9372mm Z 39205mm,X 79089mm Y 9372mm Z 39205mm,ZK-523-450A_002/B1,457,4.78,   0.000   0.000   1.000,,,0,0,,9.9303,79089.3+9082.9+38916.6+79273.7+9660.1+39493.8,,60,A312_TP304L
 =21945/459457,OLET,X 79089mm Y 9372mm Z 39205mm,X 79089mm Y 9372mm Z 39205mm,X 79089mm Y 9372mm Z 39453mm,ZK-523-450A_002/B1,457,9.53,   1.000   0.000   0.000,,,21.3,2.77,,0.08,79071.9+9354.1+39433.8+79106.8+9389+39452.9,,60,A312_TP304L
 =21945/459457,TUBI,X 78865mm Y 9372mm Z 39205mm,X 79089mm Y 9372mm Z 39205mm,X 78641mm Y 9372mm Z 39205mm,ZK-523-450A_002/B1,457,4.78,   0.000   0.000   1.000,,,0,0,,24.12,78641.4+9082.9+38916.6+79089.3+9660.1+39493.8,,60,A312_TP304L
 =21945/551770,ATTA,X 78958mm Y 9372mm Z 39205mm,X 78958mm Y 9372mm Z 39205mm,X 78958mm Y 9372mm Z 39205mm,ZK-523-450A_002/B1,0,0,,,,0,0,,0,78641.4+9508.1+39018.6+79273.7+9558.1+39068.6,,60,
 =21945/519995,UBOLT,X 78770mm Y 9372mm Z 39205mm,X 78770mm Y 9372mm Z 39205mm,X 78770mm Y 9372mm Z 39205mm,ZK-523-450A_002/B1,0,0,   0.000   0.000   1.000,,,0,0,23,8.473,78730+9131+38966.7+78810+9612+39445.7,BOX,60,
 =21945/459627,ELBO,X 78184mm Y 9372mm Z 39205mm,X 78641mm Y 9372mm Z 39205mm,X 78184mm Y 9372mm Z 38748mm,ZK-523-450A_002/B1,457,4.78,   0.000  -1.000   0.000,X 78500mm Y 9372mm Z 39183mm+X 78372mm Y 9372mm Z 39118mm+X 78271mm Y 9372mm Z 39017mm+X 78206mm Y 9372mm Z 38889mm,,0,0,,38.3,77955.6+9142.9+38748+78641.4+9600.1+39433.8,,,A312_TP304L
 =21945/551784,TUBI,X 78184mm Y 9372mm Z 38577mm,X 78184mm Y 9372mm Z 38748mm,X 78184mm Y 9372mm Z 38405mm,ZK-523-450A_002/B1,457,4.78,   0.000   1.000   0.000,,,0,0,,18.46,77895.6+9082.9+38405.2+78472.8+9660.1+38748,,60,A312_TP304L
 =21945/551771,ATTA,X 78184mm Y 9372mm Z 38577mm,X 78184mm Y 9372mm Z 38577mm,X 78184mm Y 9372mm Z 38577mm,ZK-523-450A_002/B1,0,0,,,,0,0,,0,77997.6+9184.9+38405.2+78047.6+9234.9+38748,,60,
 =21945/542033,TUBI,X 78184mm Y 9372mm Z 37774mm,X 78184mm Y 9372mm Z 38405mm,X 78184mm Y 9372mm Z 37142mm,ZK-523-450A_002/B1,457,4.78,   0.000   1.000   0.000,,,0,0,,68.021,77895.6+9082.9+37142.1+78472.8+9660.1+38405.2,,60,A312_TP304L
 =21945/551772,ATTA,X 78184mm Y 9372mm Z 37774mm,X 78184mm Y 9372mm Z 37774mm,X 78184mm Y 9372mm Z 37774mm,ZK-523-450A_002/B1,0,0,,,,0,0,,0,77997.5+9508.1+37142.1+78047.5+9558.1+38405.2,,60,
 =21945/520041,UBOLT,X 78184mm Y 9372mm Z 37590mm,X 78184mm Y 9372mm Z 37590mm,X 78184mm Y 9372mm Z 37590mm,ZK-523-450A_002/B1,0,0,   1.000   0.000   0.000,,,0,0,12,8.473,77945.7+9131+37550+78424.7+9612+37630,BOX,60,
 =21945/459459,FLAN,X 78184mm Y 9372mm Z 37002mm,X 78184mm Y 9372mm Z 37142mm,X 78184mm Y 9372mm Z 37002mm,ZK-523-450A_002/B1,457,4.78,   0.000   1.000   0.000,,,0,0,,74.9,77806.7+8994+37002.4+78561.7+9749+37142.1,,60,A312_TP304L
 =21945/52645,FLAN,X 79089mm Y 9372mm Z 39500mm,X 79089mm Y 9372mm Z 39453mm,X 79089mm Y 9372mm Z 39500mm,ZK-523-15A_002/B1,21.3,2.77,   0.000   1.000   0.000,,,0,0,,0.5,78984.9+9267.1+39452.9+79193.8+9476+39500.4,,60,A312_TP304L
 =21945/52647,VALV,X 79089mm Y 9372mm Z 39559mm,X 79089mm Y 9372mm Z 39505mm,X 79089mm Y 9372mm Z 39613mm,ZK-523-15A_002/B1,0,0,,,,0,0,,3.2,79021.8+9327.1+39491.4+79156.8+9710.5+39626.4,,60,
 =21945/135316,VALV,X 79089mm Y 9372mm Z 39671mm,X 79089mm Y 9372mm Z 39617mm,X 79089mm Y 9372mm Z 39725mm,ZK-523-15A_002/B1,0,0,,,,0,0,,3.2,79021.8+9327.1+39603.9+79156.8+9710.5+39738.9,,60,
 =21945/52649,FLAN,X 79089mm Y 9372mm Z 39730mm,X 79089mm Y 9372mm Z 39730mm,X 79089mm Y 9572mm Z 39816mm,ZK-523-15A_002/B1,21.3,2.77,   0.000  -1.000   0.000,,,0,0,,0.81,79044.9+9327.1+39729.9+79133.8+9571.5+39832.9,,60,STEEL
 =21945/456088,FLAN,X 80794mm Y -1244mm Z 41110mm,X 80794mm Y -1244mm Z 41021mm,X 80794mm Y -1244mm Z 41110mm,ZK-523-650A_005/B1,660,6.35,   0.000  -1.000   0.000,,,0,0,,52.03,80341.1+-1696.8+41021.3+81247+-791+41110.2,,60,A312_TP304L
 =21945/169449,ELBO,X 80794mm Y -1244mm Z 40361mm,X 80794mm Y -1244mm Z 41021mm,X 80794mm Y -584mm Z 40361mm,ZK-523-650A_005/B1,660,6.35,   1.000   0.000   0.000,X 80794mm Y -1212mm Z 40817mm+X 80794mm Y -1118mm Z 40633mm+X 80794mm Y -972mm Z 40487mm+X 80794mm Y -788mm Z 40393mm,,0,0,,131.87,80403.8+-1634.1+39970.7+81184.2+-583.5+41021.3,,60,A312_TP304L
 =21945/435026,FLAN,X 80794mm Y -495mm Z 40361mm,X 80794mm Y -584mm Z 40361mm,X 80794mm Y -495mm Z 40361mm,ZK-523-650A_005/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,52.03,80341.1+-583.5+39908+81247+-494.6+40813.8,,60,A312_TP304L
 =21945/435028,FLAN,X 80794mm Y -490mm Z 40361mm,X 80794mm Y -401mm Z 40361mm,X 80794mm Y -490mm Z 40361mm,ZK-523-650A_005/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,52.03,80341.1+-490.1+39908+81247+-401.2+40813.8,,60,A312_TP304L
 =21945/551790,TUBI,X 80794mm Y 984mm Z 40361mm,X 80794mm Y -401mm Z 40361mm,X 80794mm Y 2370mm Z 40361mm,ZK-523-650A_005/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,358.73,80403.8+-401.2+39970.7+81184.2+2369.5+40751.1,,60,A312_TP304L
 =21945/551773,ATTA,X 80794mm Y 984mm Z 40361mm,X 80794mm Y 984mm Z 40361mm,X 80794mm Y 984mm Z 40361mm,ZK-523-650A_005/B1,0,0,,,,0,0,,0,80535.5+-401.2+40102.4+80585.5+2369.5+40152.4,,60,
 =21945/498851,UBOLT,X 80794mm Y 1555mm Z 40361mm,X 80794mm Y 1555mm Z 40361mm,X 80794mm Y 1555mm Z 40361mm,ZK-523-650A_005/B1,0,0,   0.000   0.000   1.000,,,0,0,13,30.008,80382.5+1455+39951.4+81205.5+1655+40772.4,BOX,60,
 =21945/542014,TUBI,X 80794mm Y 5372mm Z 40361mm,X 80794mm Y 2372mm Z 40361mm,X 80794mm Y 8372mm Z 40361mm,ZK-523-650A_005/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,776.84,80403.8+2371.5+39970.7+81184.2+8371.5+40751.1,,60,A312_TP304L
 =21945/551774,ATTA,X 80794mm Y 5372mm Z 40361mm,X 80794mm Y 5372mm Z 40361mm,X 80794mm Y 5372mm Z 40361mm,ZK-523-650A_005/B1,0,0,,,,0,0,,0,81002.5+2371.5+40102.4+81052.5+8371.5+40152.4,,60,
 =21945/497820,UBOLT,X 80794mm Y 5600mm Z 40361mm,X 80794mm Y 5600mm Z 40361mm,X 80794mm Y 5600mm Z 40361mm,ZK-523-650A_005/B1,0,0,   0.000   0.000   1.000,,,0,0,3,3.3742,80554+5555+39951.4+81034+5645+39961.4,,60,
 =21945/499111,UBOLT,X 80794mm Y 6865mm Z 40361mm,X 80794mm Y 6865mm Z 40361mm,X 80794mm Y 6865mm Z 40361mm,ZK-523-650A_005/B1,0,0,   0.000   0.000   1.000,,,0,0,13,15.004,80554+6765+39951.4+81034+6965+40772.4,BOX,60,
 =21945/52596,TUBI,X 80794mm Y 8541mm Z 40361mm,X 80794mm Y 8372mm Z 40361mm,X 80794mm Y 8711mm Z 40361mm,ZK-523-650A_005/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,43.969,80403.8+8371.5+39970.7+81184.2+8711.1+40751.1,,60,A312_TP304L
 =21945/551775,ATTA,X 80794mm Y 8541mm Z 40361mm,X 80794mm Y 8541mm Z 40361mm,X 80794mm Y 8541mm Z 40361mm,ZK-523-650A_005/B1,0,0,,,,0,0,,0,80535.5+8371.5+40102.4+80585.5+8711.1+40152.4,,60,
 =21945/52597,ELBO,X 80794mm Y 9372mm Z 40361mm,X 80794mm Y 9372mm Z 39700mm,X 80794mm Y 8711mm Z 40361mm,ZK-523-650A_005/B1,660,6.35,   1.000   0.000   0.000,X 80794mm Y 9340mm Z 39904mm+X 80794mm Y 9246mm Z 40088mm+X 80794mm Y 9100mm Z 40234mm+X 80794mm Y 8916mm Z 40328mm,,0,0,,131.87,80403.8+8711.1+39700.5+81184.2+9761.7+40751.1,,60,A312_TP304L
 =21945/52598,TEE,X 80794mm Y 9372mm Z 39205mm,X 80794mm Y 9372mm Z 38710mm,X 80794mm Y 9372mm Z 39700mm,ZK-523-650A_005/B1,660,6.35,   0.000  -1.000   0.000,,X 80350mm Y 9372mm Z 39205mm,457,4.78,,355,80349.5+9041.3+38709.9+81124.2+9701.7+39700.5,,60,A312_TP304L
 =21945/52599,ELBO,X 80794mm Y 9372mm Z 38050mm,X 81454mm Y 9372mm Z 38050mm,X 80794mm Y 9372mm Z 38710mm,ZK-523-650A_005/B1,660,6.35,   0.000   1.000   0.000,X 81250mm Y 9372mm Z 38082mm+X 81066mm Y 9372mm Z 38176mm+X 80920mm Y 9372mm Z 38322mm+X 80826mm Y 9372mm Z 38506mm,,0,0,,131.87,80403.8+8981.3+37659.3+81454.4+9761.7+38709.9,,60,A312_TP304L
 =21945/551793,TUBI,X 81632mm Y 9372mm Z 38050mm,X 81454mm Y 9372mm Z 38050mm,X 81809mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,45.963,81454.4+8981.3+37659.3+81809.4+9761.7+38439.7,,60,A312_TP304L
 =21945/551776,ATTA,X 81632mm Y 9372mm Z 38050mm,X 81632mm Y 9372mm Z 38050mm,X 81632mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,0,0,,,,0,0,,0,81454.4+9113+37791+81809.4+9163+37841,,60,
 =30137/127910,ATTA,X 82004mm Y 9364mm Z 39198mm,X 82004mm Y 9364mm Z 39198mm,X 82004mm Y 9364mm Z 39198mm,ZK-523-650A_005/B1,0,0,,,,0,0,,204,81570.9+9097+39198.5+82437.9+9539+39714.5,,60,
 =21945/52602,VALV,X 82004mm Y 9372mm Z 38050mm,X 81809mm Y 9372mm Z 38050mm,X 82629mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,0,0,,,,0,0,,837,81691.4+9004.6+37571.5+82629.4+9738.4+39304.5,,60,
 =21945/551794,TUBI,X 84045mm Y 9372mm Z 38050mm,X 82629mm Y 9372mm Z 38050mm,X 85460mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,366.49,82629.4+8981.3+37659.3+85460+9761.7+38439.7,,60,A312_TP304L
 =30137/131108,UBOLT,X 84000mm Y 9372mm Z 38050mm,X 84000mm Y 9372mm Z 38050mm,X 84000mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,0,0,   0.000   0.000   1.000,,,0,0,23,30.008,83900+8960+37640+84100+9783+38461,BOX,60,
 =21945/551777,ATTA,X 84045mm Y 9372mm Z 38050mm,X 84045mm Y 9372mm Z 38050mm,X 84045mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,0,0,,,,0,0,,0,82629.4+9580+37791+85460+9630+37841,,60,
 =21945/52610,TUBI,X 87579mm Y 9372mm Z 38050mm,X 85460mm Y 9372mm Z 38050mm,X 89698mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,548.71,85460+8981.3+37659.3+89698+9761.7+38439.7,,60,A312_TP304L
 =21945/551778,ATTA,X 88460mm Y 9372mm Z 38050mm,X 88460mm Y 9372mm Z 38050mm,X 88460mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,0,0,,,,0,0,,0,85460+9113+38258+91460+9163+38308,,60,
 =30137/130136,UBOLT,X 88550mm Y 9372mm Z 38050mm,X 88550mm Y 9372mm Z 38050mm,X 88550mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,0,0,   0.000   0.000   1.000,,,0,0,123456,40.06,88410+9036.5+37640.5+88690+9706.5+38035.4,,60,
 =21945/52608,OLET,X 89698mm Y 9372mm Z 38050mm,X 89698mm Y 9372mm Z 38050mm,X 89698mm Y 9372mm Z 38440mm,ZK-523-650A_005/B1,660,6.35,   1.000   0.000   0.000,,,168.3,3.4,,6.45,89590.1+9263.6+38379.7+89806+9479.5+38440,,60,A312_TP304L
 =21945/52608,TUBI,X 90579mm Y 9372mm Z 38050mm,X 89698mm Y 9372mm Z 38050mm,X 91460mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,228.13,89698+8981.3+37659.3+91460+9761.7+38439.7,,60,A312_TP304L
 =21945/52612,TUBI,X 92961mm Y 9372mm Z 38050mm,X 91462mm Y 9372mm Z 38050mm,X 94460mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,388.16,91462+8981.3+37659.3+94460+9761.7+38439.7,,60,A312_TP304L
 =30137/129247,UBOLT,X 92800mm Y 9372mm Z 38050mm,X 92800mm Y 9372mm Z 38050mm,X 92800mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,0,0,   0.000   0.000   1.000,,,0,0,23,13.668,92737.5+8960+37640+92862.5+9783+38461,BOX,60,
 =21945/551779,ATTA,X 92961mm Y 9372mm Z 38050mm,X 92961mm Y 9372mm Z 38050mm,X 92961mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,0,0,,,,0,0,,0,91462+9580+37791+94460+9630+37841,,60,
 =21945/52614,TUBI,X 94666mm Y 9372mm Z 38050mm,X 94460mm Y 9372mm Z 38050mm,X 94871mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,53.226,94460+8981.3+37659.3+94871.1+9761.7+38439.7,,60,A312_TP304L
 =21945/551780,ATTA,X 94666mm Y 9372mm Z 38050mm,X 94666mm Y 9372mm Z 38050mm,X 94666mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,0,0,,,,0,0,,0,94460+9113+37791+94871.1+9163+37841,,60,
 =21945/52615,FLAN,X 94960mm Y 9372mm Z 38050mm,X 94871mm Y 9372mm Z 38050mm,X 94960mm Y 9372mm Z 38050mm,ZK-523-650A_005/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,52.03,94871.1+8918.6+37596.6+94960+9824.4+38502.4,,60,A312_TP304L
 =21945/551797,TUBI,X 89698mm Y 9372mm Z 38595mm,X 89698mm Y 9372mm Z 38440mm,X 89698mm Y 9372mm Z 38750mm,ZK-523-150A_002/B1,168.3,3.4,   0.000  -1.000   0.000,,,0,0,,4.3231,89553.9+9227.4+38440+89842.2+9515.7+38749.5,,60,A312_TP304L
 =21945/52628,TUBI,X 89698mm Y 9372mm Z 39369mm,X 89698mm Y 9372mm Z 38750mm,X 89698mm Y 9372mm Z 39988mm,ZK-523-150A_002/B1,168.3,3.4,   0.000  -1.000   0.000,,,0,0,,17.306,89553.9+9227.4+38749.5+89842.2+9515.7+39988.5,,60,A312_TP304L
 =21945/520087,UBOLT,X 89698mm Y 9372mm Z 39684mm,X 89698mm Y 9372mm Z 39684mm,X 89698mm Y 9372mm Z 39684mm,ZK-523-150A_002/B1,0,0,   1.000   0.000   0.000,,,0,0,12,7.217,89534.5+9206+39643.6+89863.5+9537+39723.6,BOX,60,
