name,type,pos,apos,lpos,bran,outDia,thick,normal,interPos,p3Pos,outDia2,thick2,rest,mass,wvol,remark,Ispec,material
 =79289/20428,TUBI,X 92774mm Y 5655mm Z 26307mm,X 89799mm Y 5655mm Z 26307mm,X 95750mm Y 5655mm Z 26307mm,XM-305-150A_005/B1,168.3,3.4,   0.000   0.000   1.000,,,0,0,,83.128,89798.6+5530.9+26183.3+95750+5779.2+26431.6,,40,A312_TP304L
 =38329/1461840,UBOLT,X 91812mm Y 5655mm Z 26307mm,X 91812mm Y 5655mm Z 26307mm,X 91812mm Y 5655mm Z 26307mm,XM-305-150A_005/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.2069,91797.5+5491+26122.6+91827.5+5819+26466.5,,40,
 =38329/1461844,UBOLT,X 95212mm Y 5655mm Z 26307mm,X 95212mm Y 5655mm Z 26307mm,X 95212mm Y 5655mm Z 26307mm,XM-305-150A_005/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.2069,95197.5+5491+26122.6+95227.5+5819+26466.5,,40,
 =21945/2063624,TUBI,X 79830mm Y 5275mm Z 26307mm,X 77800mm Y 5275mm Z 26307mm,X 81860mm Y 5275mm Z 26307mm,XM-306-150A_005/B1,168.3,3.4,   0.000   0.000   1.000,,,0,0,,56.717,77800+5140.9+26173.3+81860.5+5409.2+26441.6,,50,A312_TP304L
 =38329/1461826,UBOLT,X 79062mm Y 5275mm Z 26307mm,X 79062mm Y 5275mm Z 26307mm,X 79062mm Y 5275mm Z 26307mm,XM-306-150A_005/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.2069,79047.5+5111+26122.6+79077.5+5439+26466.5,,50,
 =30137/1787215,TUBI,X 84837mm Y 5275mm Z 26307mm,X 81862mm Y 5275mm Z 26307mm,X 87811mm Y 5275mm Z 26307mm,XM-306-150A_005/B1,168.3,3.4,   0.000   0.000   1.000,,,0,0,,83.091,81862.5+5140.9+26173.3+87811.1+5409.2+26441.6,,50,A312_TP304L
 =38329/1461830,UBOLT,X 82462mm Y 5275mm Z 26307mm,X 82462mm Y 5275mm Z 26307mm,X 82462mm Y 5275mm Z 26307mm,XM-306-150A_005/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.2069,82447.5+5111+26122.6+82477.5+5439+26466.5,,50,
 =38329/1461834,UBOLT,X 85012mm Y 5275mm Z 26307mm,X 85012mm Y 5275mm Z 26307mm,X 85012mm Y 5275mm Z 26307mm,XM-306-150A_005/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.2069,84997.5+5111+26122.6+85027.5+5439+26466.5,,50,
 =21945/2197285,TEE,X 87954mm Y 5275mm Z 26307mm,X 87811mm Y 5275mm Z 26307mm,X 88097mm Y 5275mm Z 26307mm,XM-306-150A_005/B1,168.3,3.4,   0.000  -0.866   0.500,,X 87954mm Y 5346mm Z 26431mm,168.3,3.4,,9.58,87811.1+5140.9+26173.4+88096.6+5462.5+26498.1,,50,A312_TP304L
 =79289/20128,TUBI,X 88447mm Y 5275mm Z 26307mm,X 88097mm Y 5275mm Z 26307mm,X 88797mm Y 5275mm Z 26307mm,XM-306-150A_005/B1,168.3,3.4,   0.000   0.000   1.000,,,0,0,,9.7776,88096.6+5140.9+26173.3+88796.6+5409.2+26441.6,,50,A312_TP304L
 =54713/139548,UBOLT,X 88428mm Y 5275mm Z 26307mm,X 88428mm Y 5275mm Z 26307mm,X 88428mm Y 5275mm Z 26307mm,XM-306-150A_005/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.2069,88412.5+5111+26122.6+88442.5+5439+26466.5,,50,
 =30137/1562150,TUBI,X 89297mm Y 5275mm Z 26307mm,X 88797mm Y 5275mm Z 26307mm,X 89797mm Y 5275mm Z 26307mm,XM-306-150A_005/B1,168.3,3.4,   0.000   0.000   1.000,,,0,0,,13.968,88796.6+5140.9+26173.3+89796.6+5409.2+26441.6,,50,A312_TP304L
 =79289/20430,TUBI,X 92774mm Y 5275mm Z 26307mm,X 89799mm Y 5275mm Z 26307mm,X 95750mm Y 5275mm Z 26307mm,XM-306-150A_005/B1,168.3,3.4,   0.000   0.000   1.000,,,0,0,,83.129,89798.6+5140.9+26173.3+95750+5409.2+26441.6,,50,A312_TP304L
 =38329/1461842,UBOLT,X 91812mm Y 5275mm Z 26307mm,X 91812mm Y 5275mm Z 26307mm,X 91812mm Y 5275mm Z 26307mm,XM-306-150A_005/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.2069,91797.5+5111+26122.6+91827.5+5439+26466.5,,50,
 =38329/1461846,UBOLT,X 95212mm Y 5275mm Z 26307mm,X 95212mm Y 5275mm Z 26307mm,X 95212mm Y 5275mm Z 26307mm,XM-306-150A_005/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.2069,95197.5+5111+26122.6+95227.5+5439+26466.5,,50,
 =21945/2069648,TUBI,X 80689mm Y 6092mm Z 26360mm,X 77800mm Y 6092mm Z 26360mm,X 83578mm Y 6092mm Z 26360mm,XG-203-250A_006/B2,273,4.19,   0.000   0.000   1.000,,,0,0,,162.13,77800+5905.4+26173.3+83578+6278.5+26546.4,,50,A312_TP304L
 =71097/127773,UBOLT,X 79062mm Y 6092mm Z 26360mm,X 79062mm Y 6092mm Z 26360mm,X 79062mm Y 6092mm Z 26360mm,XG-203-250A_006/B2,0,0,   0.000   0.000   1.000,,,0,0,23,4.209,79044.5+5870.4+26118.3+79080.5+6313.4+26575.3,,50,
 =71097/127777,UBOLT,X 82462mm Y 6092mm Z 26360mm,X 82462mm Y 6092mm Z 26360mm,X 82462mm Y 6092mm Z 26360mm,XG-203-250A_006/B2,0,0,   0.000   0.000   1.000,,,0,0,23,4.209,82444.5+5870.4+26118.3+82480.5+6313.4+26575.3,,50,
 =38329/1386256,TUBI,X 86579mm Y 6092mm Z 26360mm,X 83580mm Y 6092mm Z 26360mm,X 89578mm Y 6092mm Z 26360mm,XG-203-250A_006/B2,273,4.19,   0.000   0.000   1.000,,,0,0,,168.3,83580+5905.4+26173.3+89578+6278.5+26546.4,,50,A312_TP304L
 =71097/127781,UBOLT,X 85012mm Y 6092mm Z 26360mm,X 85012mm Y 6092mm Z 26360mm,X 85012mm Y 6092mm Z 26360mm,XG-203-250A_006/B2,0,0,   0.000   0.000   1.000,,,0,0,23,4.209,84994.5+5870.4+26118.3+85030.5+6313.4+26575.3,,50,
 =71097/127785,UBOLT,X 88428mm Y 6092mm Z 26360mm,X 88428mm Y 6092mm Z 26360mm,X 88428mm Y 6092mm Z 26360mm,XG-203-250A_006/B2,0,0,   0.000   0.000   1.000,,,0,0,23,4.209,88409.5+5870.4+26118.3+88445.5+6313.4+26575.3,,50,
 =79289/20065,TUBI,X 86680mm Y 10126mm Z 25519mm,X 86680mm Y 10176mm Z 25519mm,X 86680mm Y 10076mm Z 25519mm,XC-102-250A_010/B4,273,9.27,   0.000   0.000   1.000,,,0,0,,6.0435,86493.4+10076.3+25332.5+86866.5+10175.6+25705.6,,50,A312_TP304L
 =21945/2069994,FLAN,X 86680mm Y 9975mm Z 25519mm,X 86680mm Y 10076mm Z 25519mm,X 86680mm Y 9975mm Z 25519mm,XC-102-250A_010/B4,273,9.27,   0.000   0.000   1.000,,,0,0,,24.79,86426.8+9974.7+25265.8+86933.2+10076.3+25772.2,,50,A312_TP304L
 =79289/19894,TUBI,X 85110mm Y 4485mm Z 25519mm,X 85410mm Y 4485mm Z 25519mm,X 84810mm Y 4485mm Z 25519mm,XC-102-50A_003/B2,60.3,3.91,   0.000   0.000   1.000,,,0,0,,3.295,84810.5+4404.9+25438.8+85410.3+4565.2+25599.1,,50,A312_TP304L
 =21945/2070009,ELBO,X 84734mm Y 4485mm Z 25519mm,X 84810mm Y 4485mm Z 25519mm,X 84734mm Y 4409mm Z 25519mm,XC-102-50A_003/B2,60.3,3.91,   0.000   0.000   1.000,X 84772mm Y 4475mm Z 25519mm+X 84744mm Y 4447mm Z 25519mm,,0,0,,0.66,84654.1+4404.8+25438.8+84814.5+4565.2+25599.2,,50,A312_TP304L
 =79289/20039,TUBI,X 84734mm Y 4370mm Z 25519mm,X 84734mm Y 4409mm Z 25519mm,X 84734mm Y 4331mm Z 25519mm,XC-102-50A_003/B2,60.3,3.91,   0.000   0.000   1.000,,,0,0,,0.4262,84654.1+4331.2+25438.8+84814.4+4408.8+25599.1,,50,A312_TP304L
 =30137/1764690,ELBO,X 84734mm Y 4255mm Z 25519mm,X 84734mm Y 4331mm Z 25519mm,X 84734mm Y 4255mm Z 25443mm,XC-102-50A_003/B2,60.3,3.91,   1.000   0.000   0.000,X 84734mm Y 4293mm Z 25509mm+X 84734mm Y 4265mm Z 25481mm,,0,0,,0.66,84654.1+4174.8+25438.8+84814.5+4335.2+25599.2,,50,A312_TP304L
 =79289/20041,TUBI,X 84734mm Y 4255mm Z 25320mm,X 84734mm Y 4255mm Z 25443mm,X 84734mm Y 4255mm Z 25197mm,XC-102-50A_003/B2,60.3,3.91,   0.000   1.000   0.000,,,0,0,,1.3513,84654.1+4174.9+25196.8+84814.4+4335.2+25442.8,,50,A312_TP304L
 =30137/1764935,UBOLT,X 84734mm Y 4255mm Z 25361mm,X 84734mm Y 4255mm Z 25361mm,X 84734mm Y 4255mm Z 25361mm,XC-102-50A_003/B2,0,0,  -1.000   0.000   0.000,,,0,0,1,0.19,84646.1+4133+25348.9+84850.1+4377+25372.9,,50,
 =21945/2070010,FLAN,X 84734mm Y 4255mm Z 25133mm,X 84734mm Y 4255mm Z 25197mm,X 84734mm Y 4255mm Z 25133mm,XC-102-50A_003/B2,60.3,3.91,  -1.000   0.000   0.000,,,0,0,,2.63,84608.1+4128.8+25133.3+84860.5+4381.2+25196.8,,50,A312_TP304L
 =21945/2070012,VALV,X 84734mm Y 4255mm Z 25051mm,X 84734mm Y 4255mm Z 25129mm,X 84734mm Y 4255mm Z 24951mm,XC-102-50A_003/B2,0,0,,,,0,0,,13,84499.3+4179+24756.8+84810.3+4549+25128.8,,50,
 =21945/2070018,FBLI,X 84734mm Y 4255mm Z 24946mm,X 84734mm Y 4255mm Z 24927mm,X 84734mm Y 4255mm Z 24946mm,XC-102-50A_003/B2,0,0,,,,0,0,,1.95,84608.3+4129+24827.2+84860.3+4381+24946.3,,50,
 =21945/2070020,REDU,X 85881mm Y 5351mm Z 25223mm,X 85881mm Y 5351mm Z 25223mm,X 85738mm Y 5351mm Z 25366mm,XC-102-250A_010/B5,323.8,9.53,   0.707   0.000   0.707,,,273,9.27,,14.7,85605.8+5138.7+25072.8+86031.2+5562.5+25498.2,,50,A312_TP304L
 =21945/2070021,FLAN,X 85962mm Y 5351mm Z 25142mm,X 85881mm Y 5351mm Z 25223mm,X 85962mm Y 5351mm Z 25142mm,XC-102-250A_010/B5,323.8,9.53,   0.707   0.000   0.707,,,0,0,,38.98,85731.5+5059.3+24935.8+86168.2+5641.9+25372.5,,50,A312_TP304L
 =21945/2070023,FBLI,X 85965mm Y 5351mm Z 25139mm,X 85988mm Y 5351mm Z 25116mm,X 85965mm Y 5351mm Z 25139mm,XC-102-250A_010/B5,0,0,,,,0,0,,35.16,85759.2+5059.1+24839.3+86264.7+5642.1+25344.8,,50,
 =21945/2070065,REDU,X 90046mm Y 4300mm Z 25354mm,X 90046mm Y 4300mm Z 25354mm,X 89903mm Y 4300mm Z 25497mm,XI-744-250A_010/B14,323.8,9.53,   0.707   0.000   0.707,,,273,9.27,,14.7,89770.8+4088.1+25203.8+90196.2+4511.9+25629.2,,50,A312_TP304L
 =21945/2070066,FLAN,X 90127mm Y 4300mm Z 25273mm,X 90046mm Y 4300mm Z 25354mm,X 90127mm Y 4300mm Z 25273mm,XI-744-250A_010/B14,323.8,9.53,   0.707   0.000   0.707,,,0,0,,38.98,89896.5+4008.7+25066.9+90333.1+4591.3+25503.5,,50,A312_TP304L
 =21945/2070068,FBLI,X 90130mm Y 4300mm Z 25270mm,X 90153mm Y 4300mm Z 25247mm,X 90130mm Y 4300mm Z 25270mm,XI-744-250A_010/B14,0,0,,,,0,0,,35.16,89924.2+4008.5+24970.3+90429.7+4591.5+25475.8,,50,
 =79289/20044,TUBI,X 82050mm Y 7960mm Z 26665mm,X 82050mm Y 7960mm Z 26588mm,X 82050mm Y 7960mm Z 26742mm,XC-102-100A_006/B6,114.3,6.02,   0.000  -1.000   0.000,,,0,0,,2.5063,81992.8+7902.9+26587.7+82107.1+8017.2+26742.1,,,A312_TP304L
 =21945/2071942,ELBO,X 82050mm Y 7960mm Z 26894mm,X 82050mm Y 7808mm Z 26894mm,X 82050mm Y 7960mm Z 26742mm,XC-102-100A_006/B6,114.3,6.02,  -1.000   0.000   0.000,X 82050mm Y 7884mm Z 26874mm+X 82050mm Y 7940mm Z 26818mm,,0,0,,4,81992.8+7807.6+26742.1+82107.1+8017.2+26951.6,,,A312_TP304L
 =21945/2071942,TUBI,X 82050mm Y 7708mm Z 26894mm,X 82050mm Y 7808mm Z 26894mm,X 82050mm Y 7608mm Z 26894mm,XC-102-100A_006/B6,114.3,6.02,   0.000   0.000  -1.000,,,0,0,,3.2478,81992.8+7607.6+26837.3+82107.1+7807.6+26951.6,,,A312_TP304L
 =79289/20080,TUBI,X 81505mm Y 7325mm Z 26665mm,X 81505mm Y 7325mm Z 26588mm,X 81505mm Y 7325mm Z 26742mm,XC-101-100A_006/B6,114.3,6.02,   0.000  -1.000   0.000,,,0,0,,2.506,81447.9+7267.9+26587.8+81562.2+7382.2+26742.1,,,A312_TP304L
 =21945/2071955,ELBO,X 81505mm Y 7325mm Z 26894mm,X 81505mm Y 7173mm Z 26894mm,X 81505mm Y 7325mm Z 26742mm,XC-101-100A_006/B6,114.3,6.02,  -1.000   0.000   0.000,X 81505mm Y 7249mm Z 26874mm+X 81505mm Y 7305mm Z 26818mm,,0,0,,4,81447.9+7172.6+26742.1+81562.2+7382.2+26951.6,,,A312_TP304L
 =21945/2071955,TUBI,X 81505mm Y 6998mm Z 26894mm,X 81505mm Y 7173mm Z 26894mm,X 81505mm Y 6823mm Z 26894mm,XC-101-100A_006/B6,114.3,6.02,   0.000   0.000  -1.000,,,0,0,,5.6837,81447.9+6822.6+26837.3+81562.2+7172.6+26951.6,,,A312_TP304L
 =30137/1787213,UBOLT,X 81505mm Y 6996mm Z 26894mm,X 81505mm Y 6996mm Z 26894mm,X 81505mm Y 6996mm Z 26894mm,XC-101-100A_006/B6,0,0,   0.000   0.000   1.000,,,0,0,3,0.994,81378+6984+26782.6+81632+7008+26967.6,,,
 =38329/1437860,VALV,X 79741mm Y 7325mm Z 26318mm,X 79771mm Y 7325mm Z 26318mm,X 79700mm Y 7325mm Z 26318mm,XA-101-250A_001/B1,0,0,,,,0,0,,110,79652.7+7100+25822.4+79969.9+7528+26548.9,,50,
 =38329/1437857,FLAN,X 79776mm Y 7325mm Z 26318mm,X 79878mm Y 7325mm Z 26318mm,X 79776mm Y 7325mm Z 26318mm,XA-101-250A_001/B1,273,4.19,   0.000   0.000  -1.000,,,0,0,,24.79,79775.9+7071.8+26064.7+79877.5+7578.2+26571.1,,50,A312_TP304L
 =38329/1437854,FLAN,X 79979mm Y 7325mm Z 26318mm,X 79878mm Y 7325mm Z 26318mm,X 79979mm Y 7325mm Z 26318mm,XA-101-250A_001/B1,273,4.19,   0.000   0.000  -1.000,,,0,0,,24.79,79877.5+7071.8+26064.7+79979.1+7578.2+26571.1,,50,A312_TP304L
 =38329/1437851,FLAN,X 79984mm Y 7325mm Z 26318mm,X 80085mm Y 7325mm Z 26318mm,X 79984mm Y 7325mm Z 26318mm,XA-101-250A_001/B1,273,4.19,   0.000   0.000  -1.000,,,0,0,,24.79,79983.6+7071.8+26064.7+80085.2+7578.2+26571.1,,50,A312_TP304L
 =79289/20077,TUBI,X 80234mm Y 7325mm Z 26318mm,X 80085mm Y 7325mm Z 26318mm,X 80382mm Y 7325mm Z 26318mm,XA-101-250A_001/B1,273,4.19,   0.000   0.000   1.000,,,0,0,,8.3283,80085.2+7138.5+26131.3+80382+7511.6+26504.4,,50,A312_TP304L
 =38329/1437948,ATTA,X 80234mm Y 7325mm Z 26318mm,X 80234mm Y 7325mm Z 26318mm,X 80234mm Y 7325mm Z 26318mm,XA-101-250A_001/B1,0,0,,,,0,0,,1.0075,80193.6+7317.5+26451.6+80273.6+7332.5+26591.6,,50,
 =38329/1437850,FLAN,X 80484mm Y 7325mm Z 26318mm,X 80382mm Y 7325mm Z 26318mm,X 80484mm Y 7325mm Z 26318mm,XA-101-250A_001/B1,273,4.19,   0.000  -0.500  -0.866,,,0,0,,24.79,80382+7071.8+26064.7+80483.6+7578.2+26571.1,,50,A312_TP304L
 =30137/1232339,FLAN,X 80488mm Y 7325mm Z 26318mm,X 80590mm Y 7325mm Z 26318mm,X 80488mm Y 7325mm Z 26318mm,XA-101-250A_001/B1,273,4.19,   0.000  -0.500  -0.866,,,0,0,,24.79,80488.1+7121.8+26114.7+80589.7+7528.2+26521.1,,,A312_TP304L
 =30137/1232337,FLAN,X 80691mm Y 7325mm Z 26318mm,X 80590mm Y 7325mm Z 26318mm,X 80691mm Y 7325mm Z 26318mm,XA-101-250A_001/B1,273,4.19,   0.000  -0.500  -0.866,,,0,0,,24.79,80589.7+7121.8+26114.7+80691.3+7528.2+26521.1,,,A312_TP304L
 =30137/1232335,VALV,X 80737mm Y 7325mm Z 26318mm,X 80767mm Y 7325mm Z 26318mm,X 80696mm Y 7325mm Z 26318mm,XA-101-250A_001/B1,0,0,,,,0,0,,110,80648.1+7100+25822.4+80965.3+7528+26548.9,,50,
 =21945/2179532,TUBI,X 78450mm Y 4680mm Z 25380mm,X 78450mm Y 4680mm Z 25595mm,X 78450mm Y 4680mm Z 25165mm,IB-011-450A_030/B3,457.2,9.5,  -0.707  -0.707   0.000,,,0,0,,45.15,78221.4+4451.4+25165+78678.6+4908.6+25595,,,STEEL
 =21945/2179533,FLAN,X 78450mm Y 4680mm Z 25155mm,X 78450mm Y 4680mm Z 25165mm,X 78450mm Y 4680mm Z 25155mm,IB-011-450A_030/B3,457.2,9.5,  -0.707  -0.707   0.000,,,0,0,,24.9,78147.5+4377.5+25155+78752.5+4982.5+25195,,,STEEL
 =21945/2180517,TUBI,X 81355mm Y 5659mm Z 27207mm,X 81355mm Y 5730mm Z 27256mm,X 81355mm Y 5588mm Z 27157mm,WA-007-50A_030/B5,60.5,3.9,   0.000  -0.574   0.819,,,0,0,,0.9411,81324.8+5570.9+27132.2+81385.3+5747.4+27281,,,STEEL
 =21945/2180561,FLAN,X 81355mm Y 5583mm Z 27153mm,X 81355mm Y 5588mm Z 27157mm,X 81355mm Y 5583mm Z 27153mm,WA-007-50A_030/B5,60.5,3.9,   0.000  -0.574   0.819,,,0,0,,1.83,81277.5+5538.1+27089.5+81432.5+5640.1+27225.6,,,STEEL
 =21945/2180559,FLAN,X 81355mm Y 5581mm Z 27152mm,X 81355mm Y 5576mm Z 27148mm,X 81355mm Y 5581mm Z 27152mm,WA-007-50A_030/B5,60.5,3.9,   0.000  -0.574   0.819,,,0,0,,1.83,81277.5+5523.8+27079.5+81432.5+5625.8+27215.6,,,STEEL
 =21945/2180559,TUBI,X 81355mm Y 5385mm Z 27015mm,X 81355mm Y 5576mm Z 27148mm,X 81355mm Y 5194mm Z 26881mm,WA-007-50A_030/B5,60.5,3.9,   0.000  -0.574   0.819,,,0,0,,2.5329,81324.8+5176.8+26856.3+81385.3+5592.9+27172.9,,,STEEL
 =21945/2180523,BEND,X 81355mm Y 5146mm Z 26848mm,X 81355mm Y 5194mm Z 26881mm,X 81355mm Y 5088mm Z 26848mm,WA-007-50A_030/B5,60.5,3.9,  -1.000   0.000   0.000,X 81355mm Y 5161mm Z 26863mm+X 81355mm Y 5125mm Z 26851mm,,0,0,,0.6148,81324.8+5088.1+26817.3+81385.3+5211.5+26905.8,,,STEEL
 =21945/2180523,TUBI,X 81355mm Y 4173mm Z 26848mm,X 81355mm Y 5088mm Z 26848mm,X 81355mm Y 3257mm Z 26848mm,WA-007-50A_030/B5,60.5,3.9,   0.000   0.000   1.000,,,0,0,,9.961,81324.8+3257+26817.3+81385.3+5088.1+26877.8,,,STEEL
 =38329/1474819,UBOLT,X 81355mm Y 4940mm Z 26848mm,X 81355mm Y 4940mm Z 26848mm,X 81355mm Y 4940mm Z 26848mm,WA-007-50A_030/B5,0,0,   0.000   0.000   1.000,,,0,0,3,0.1882,81289+4931.5+26796.3+81421+4948.5+26887.8,,,
 =46521/673953,UBOLT,X 81355mm Y 3428mm Z 26848mm,X 81355mm Y 3428mm Z 26848mm,X 81355mm Y 3428mm Z 26848mm,WA-007-50A_030/B5,0,0,   0.000   0.000   1.000,,,0,0,13,0.169,81309.5+3419+26796.3+81400.5+3436+26889.6,,,
 =21945/2180522,FLAN,X 81355mm Y 3250mm Z 26848mm,X 81355mm Y 3257mm Z 26848mm,X 81355mm Y 3250mm Z 26848mm,WA-007-50A_030/B5,60.5,3.9,   0.000   0.000  -1.000,,,0,0,,1.83,81277.5+3250+26770.1+81432.5+3274+26925.1,,,STEEL
 =79289/19975,TUBI,X 82050mm Y 5797mm Z 27710mm,X 82050mm Y 5842mm Z 27710mm,X 82050mm Y 5752mm Z 27710mm,XU-532-150A_006/B7,168.3,3.4,   0.000   0.000   1.000,,,0,0,,1.2669,81965.9+5752.4+27625.4+82134.2+5842.3+27793.7,,,A312_TP304L
 =21945/2199391,FLAN,X 82050mm Y 5664mm Z 27710mm,X 82050mm Y 5752mm Z 27710mm,X 82050mm Y 5664mm Z 27710mm,XU-532-150A_006/B7,168.3,3.4,   0.000   0.000  -1.000,,,0,0,,7.76,81910.3+5663.5+27569.9+82189.7+5752.4+27849.3,,,A312_TP304L
 =21945/2204678,TUBI,X 82050mm Y 6595mm Z 26894mm,X 82050mm Y 7608mm Z 26894mm,X 82050mm Y 5582mm Z 26894mm,XA-102-100A_006/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,17.119,81992.9+5582.4+26837.3+82107.2+7607.6+26951.6,,,A312_TP304L
 =54713/138660,UBOLT,X 82050mm Y 6996mm Z 26894mm,X 82050mm Y 6996mm Z 26894mm,X 82050mm Y 6996mm Z 26894mm,XA-102-100A_006/B1,0,0,   0.000   0.000   1.000,,,0,0,3,0.994,81923+6984+26782.6+82177+7008+26967.6,,50,
 =54713/138056,UBOLT,X 82050mm Y 5920mm Z 26894mm,X 82050mm Y 5920mm Z 26894mm,X 82050mm Y 5920mm Z 26894mm,XA-102-100A_006/B1,0,0,   0.000   0.000   1.000,,,0,0,13,0.842,81971+5908+26782.6+82129+5932+26969.5,,50,
 =21945/2071990,ELBO,X 82050mm Y 5430mm Z 26894mm,X 82050mm Y 5582mm Z 26894mm,X 82050mm Y 5430mm Z 27047mm,XA-102-100A_006/B1,114.3,3.05,  -1.000   0.000   0.000,X 82050mm Y 5506mm Z 26914mm+X 82050mm Y 5450mm Z 26970mm,,0,0,,2.1,81942.9+5322.8+26787.3+82157.2+5582.4+27046.9,,50,A312_TP304L
 =79289/19943,TUBI,X 82050mm Y 5430mm Z 27247mm,X 82050mm Y 5430mm Z 27047mm,X 82050mm Y 5430mm Z 27448mm,XA-102-100A_006/B1,114.3,3.05,   0.000  -1.000   0.000,,,0,0,,3.3898,81992.9+5372.9+27046.9+82107.2+5487.2+27447.9,,,A312_TP304L
 =21945/2071992,FLAN,X 82050mm Y 5430mm Z 27524mm,X 82050mm Y 5430mm Z 27448mm,X 82050mm Y 5430mm Z 27524mm,XA-102-100A_006/B1,114.3,3.05,   0.000   1.000   0.000,,,0,0,,7.32,81885.7+5265.7+27447.9+82214.3+5594.3+27524.1,,50,A312_TP304L
 =21945/2071995,VALV,X 82050mm Y 5430mm Z 27710mm,X 82050mm Y 5430mm Z 27529mm,X 82050mm Y 5659mm Z 27710mm,XA-102-100A_006/B1,0,0,,,,0,0,,68,81910+5245+27528.6+82190+5659+28443.6,,50,
 =21945/2204692,TUBI,X 81505mm Y 6203mm Z 26894mm,X 81505mm Y 6823mm Z 26894mm,X 81505mm Y 5582mm Z 26894mm,XA-101-100A_006/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,10.483,81447.8+5582.4+26837.3+81562.2+6822.6+26951.6,,,A312_TP304L
 =54713/138058,UBOLT,X 81505mm Y 5920mm Z 26894mm,X 81505mm Y 5920mm Z 26894mm,X 81505mm Y 5920mm Z 26894mm,XA-101-100A_006/B1,0,0,   0.000   0.000   1.000,,,0,0,13,0.842,81426+5908+26782.6+81584+5932+26969.5,,,
 =21945/2071978,ELBO,X 81505mm Y 5430mm Z 26894mm,X 81505mm Y 5582mm Z 26894mm,X 81505mm Y 5430mm Z 27047mm,XA-101-100A_006/B1,114.3,3.05,  -1.000   0.000   0.000,X 81505mm Y 5506mm Z 26914mm+X 81505mm Y 5450mm Z 26970mm,,0,0,,2.1,81447.8+5372.8+26837.3+81562.1+5582.4+27046.9,,,A312_TP304L
 =79289/19946,TUBI,X 81505mm Y 5430mm Z 27247mm,X 81505mm Y 5430mm Z 27047mm,X 81505mm Y 5430mm Z 27448mm,XA-101-100A_006/B1,114.3,3.05,   0.000  -1.000   0.000,,,0,0,,3.3898,81447.8+5372.9+27046.9+81562.1+5487.2+27447.9,,,A312_TP304L
 =21945/2071980,FLAN,X 81505mm Y 5430mm Z 27524mm,X 81505mm Y 5430mm Z 27448mm,X 81505mm Y 5430mm Z 27524mm,XA-101-100A_006/B1,114.3,3.05,   0.000  -1.000   0.000,,,0,0,,7.32,81390.7+5315.7+27447.9+81619.3+5544.3+27524.1,,,A312_TP304L
 =21945/2071987,VALV,X 81505mm Y 5430mm Z 27710mm,X 81505mm Y 5430mm Z 27529mm,X 81505mm Y 5659mm Z 27710mm,XA-101-100A_006/B1,0,0,,,,0,0,,68,81365+5245+27528.6+81645+5659+28443.6,,,
 =21945/2207171,TUBI,X 79350mm Y 8685mm Z 26042mm,X 79350mm Y 8380mm Z 26042mm,X 79350mm Y 8990mm Z 26042mm,EN-745-50A_012/B1,60.5,3.9,   1.000   0.000   0.000,,,0,0,,3.3184,79319.7+8380+26011.3+79380.2+8990+26071.8,,,STEEL
 =71097/131441,UBOLT,X 79350mm Y 8500mm Z 26042mm,X 79350mm Y 8500mm Z 26042mm,X 79350mm Y 8500mm Z 26042mm,EN-745-50A_012/B1,0,0,   0.000   0.000   1.000,,,0,0,13,0.169,79304.5+8491.5+25990.3+79395.5+8508.5+26083.6,,,
 =21945/2207170,ATTA,X 79350mm Y 8380mm Z 26042mm,X 79350mm Y 8380mm Z 26042mm,X 79350mm Y 8380mm Z 26042mm,EN-745-50A_012/B1,0,0,,,,0,0,,0.09,79329+8325+26056.6+79371+8395+26074.8,,,
 =21945/2207173,BEND,X 79350mm Y 9175mm Z 26042mm,X 79350mm Y 8990mm Z 26042mm,X 79272mm Y 9175mm Z 25874mm,EN-745-50A_012/B1,60.5,3.9,  -0.906   0.000   0.423,X 79340mm Y 9082mm Z 26020mm+X 79311mm Y 9150mm Z 25958mm,,0,0,,1.5808,79244.4+8990+25861.1+79390.2+9205.3+26081.8,,,STEEL
 =30137/1787095,FLAN,X 79269mm Y 9175mm Z 25868mm,X 79272mm Y 9175mm Z 25874mm,X 79269mm Y 9175mm Z 25868mm,EN-745-50A_012/B1,60.5,3.9,  -0.906   0.000   0.423,,,0,0,,1.07,79209.9+9110+25840.1+79333.7+9240+25907.7,,,STEEL
 =30137/1787099,FLAN,X 79268mm Y 9175mm Z 25866mm,X 79265mm Y 9175mm Z 25860mm,X 79268mm Y 9175mm Z 25866mm,EN-745-50A_012/B1,60.5,3.9,  -0.906   0.000   0.423,,,0,0,,1.07,79203.4+9110+25826+79327.1+9240+25893.7,,,STEEL
