name,type,pos,poss,pose,size,stru,ori,division,weld
 =30137/1787147,SCTN,X 85048mm Y 10590mm Z 24760mm,X 85048mm Y 10590mm Z 24760mm,X 85048mm Y 10890mm Z 24760mm,ANG_40x40x5,=46521/662456,   0.000   0.000  -1.000,SUPP,
 =30137/1787159,SCTN,X 82500mm Y 10590mm Z 25650mm,X 82500mm Y 10590mm Z 25650mm,X 82750mm Y 10590mm Z 25650mm,ANG_40x40x5,=46521/662189,   0.000  -1.000   0.000,SUPP,
 =30137/1787169,SCTN,X 82500mm Y 10590mm Z 24750mm,X 82500mm Y 10590mm Z 24750mm,X 82750mm Y 10590mm Z 24750mm,ANG_40x40x5,=46521/662189,   0.000  -1.000   0.000,SUPP,
 =30137/1787180,SCTN,X 82700mm Y 9750mm Z 26011mm,X 82700mm Y 9750mm Z 26011mm,X 82504mm Y 9750mm Z 26011mm,ANG_40x40x5,=46521/662189,   0.000   0.000   1.000,SUPP,
 =30137/1787186,SCTN,X 82700mm Y 8250mm Z 26011mm,X 82700mm Y 8250mm Z 26011mm,X 82504mm Y 8250mm Z 26011mm,ANG_40x40x5,=46521/662189,   0.000   0.000   1.000,SUPP,
 =30137/1787191,SCTN,X 82700mm Y 6750mm Z 26011mm,X 82700mm Y 6750mm Z 26011mm,X 82504mm Y 6750mm Z 26011mm,ANG_40x40x5,=46521/662189,   0.000   0.000   1.000,SUPP,
 =30137/1790854,SCTN,X 80490mm Y 2896mm Z 27176mm,X 80490mm Y 2896mm Z 27176mm,X 79230mm Y 2896mm Z 27176mm,ANG_130x130x12,=38329/1440513,   0.000   1.000   0.000,SUPP,
 =30137/1790856,SCTN,X 79150mm Y 5320mm Z 27176mm,X 79150mm Y 5320mm Z 27176mm,X 79150mm Y 2820mm Z 27176mm,ANG_130x130x12,=30137/1498369,  -1.000   0.000   0.000,SUPP,
 =30237/540238,SCTN,X 77410mm Y 3770mm Z 27183mm,X 77410mm Y 3770mm Z 27183mm,X 77410mm Y 5495mm Z 27183mm,ANG_75x75x6,=30237/540236,   1.000   0.000   0.000,OUTF,
 =30237/540244,SCTN,X 79290mm Y 4105mm Z 27183mm,X 79290mm Y 4105mm Z 27183mm,X 79856mm Y 4105mm Z 27183mm,ANG_75x75x6,=30237/540236,   0.000   0.000  -1.000,OUTF,
 =30237/540247,SCTN,X 82106mm Y 4105mm Z 27176mm,X 82106mm Y 4105mm Z 27176mm,X 82106mm Y 2710mm Z 27176mm,ANG_125x75x7,=30237/540236,   0.000   0.000   1.000,OUTF,
 =30237/540256,SCTN,X 83640mm Y 4105mm Z 27176mm,X 83640mm Y 4105mm Z 27176mm,X 82106mm Y 4105mm Z 27176mm,ANG_125x75x7,=30237/540236,   0.000   0.000   1.000,OUTF,
 =30237/540258,SCTN,X 77310mm Y 5160mm Z 27176mm,X 77310mm Y 5160mm Z 27176mm,X 83640mm Y 5160mm Z 27176mm,ANG_125x75x7,=30237/540236,   0.000   0.000   1.000,OUTF,
 =30237/633457,SCTN,X 79290mm Y 4105mm Z 27176mm,X 79290mm Y 4105mm Z 27176mm,X 77310mm Y 4105mm Z 27176mm,ANG_125x75x7,=30237/540236,   0.000   0.000   1.000,OUTF,
 =30237/633459,SCTN,X 79856mm Y 2904mm Z 27183mm,X 79856mm Y 2904mm Z 27183mm,X 79856mm Y 5240mm Z 27183mm,ANG_75x75x6,=30237/540236,   0.000   0.000  -1.000,OUTF,
 =30237/633463,SCTN,X 81150mm Y 4111mm Z 27183mm,X 81150mm Y 4111mm Z 27183mm,X 81150mm Y 5495mm Z 27183mm,ANG_75x75x6,=30237/540236,   0.000   0.000  -1.000,OUTF,
 =30237/633466,SCTN,X 79425mm Y 3712mm Z 27183mm,X 79425mm Y 3712mm Z 27183mm,X 79425mm Y 3712mm Z 27183mm,ANG_75x75x6,=30237/540236,   0.000  -1.000   0.000,OUTF,
 =30237/633470,SCTN,X 82186mm Y 3460mm Z 27183mm,X 82186mm Y 3460mm Z 27183mm,X 80620mm Y 3460mm Z 27183mm,ANG_75x75x6,=30237/540236,   0.000   0.000  -1.000,OUTF,
 =30237/633472,SCTN,X 80620mm Y 3460mm Z 27183mm,X 80620mm Y 3460mm Z 27183mm,X 79856mm Y 3460mm Z 27183mm,ANG_75x75x6,=30237/540236,   0.000   0.000  -1.000,OUTF,
 =30237/633521,SCTN,X 80880mm Y 3462mm Z 27183mm,X 80880mm Y 3462mm Z 27183mm,X 80880mm Y 4105mm Z 27183mm,ANG_75x75x6,=30237/540236,   0.000   0.000  -1.000,OUTF,
 =30237/635881,SCTN,X 80880mm Y 2607mm Z 27183mm,X 80880mm Y 2607mm Z 27183mm,X 80880mm Y 3456mm Z 27183mm,ANG_75x75x6,=30237/540236,   0.000   0.000  -1.000,OUTF,
 =30237/635883,SCTN,X 81360mm Y 2710mm Z 27176mm,X 81360mm Y 2710mm Z 27176mm,X 81360mm Y 2600mm Z 27176mm,ANG_125x75x7,=30237/540236,   0.000   0.000   1.000,OUTF,
 =30237/635885,SCTN,X 80260mm Y 2600mm Z 27176mm,X 80260mm Y 2600mm Z 27176mm,X 80260mm Y 2896mm Z 27176mm,ANG_125x75x7,=30237/540236,   0.000   0.000   1.000,OUTF,
 =30237/635887,SCTN,X 81360mm Y 2600mm Z 27176mm,X 81360mm Y 2600mm Z 27176mm,X 80260mm Y 2600mm Z 27176mm,ANG_125x75x7,=30237/540236,   0.000   0.000   1.000,OUTF,
 =30237/635889,SCTN,X 82106mm Y 2710mm Z 27176mm,X 82106mm Y 2710mm Z 27176mm,X 81360mm Y 2710mm Z 27176mm,ANG_125x75x7,=30237/540236,   0.000   0.000   1.000,OUTF,
 =30237/635937_0,GENSEC,X 81684mm Y 2678mm Z 27183mm,X 81684mm Y 2678mm Z 27183mm,X 81684mm Y 2678mm Z 28221mm,FBAR_65x16,=22045/1348435,  -1.000   0.000   0.000,,
 =30237/635945_0,GENSEC,X 82139mm Y 3437mm Z 27176mm,X 82139mm Y 3437mm Z 27176mm,X 82139mm Y 3437mm Z 28221mm,FBAR_65x16,=22045/1348435,   0.000  -1.000   0.000,,
 =30237/636018_0,GENSEC,X 84542mm Y 5193mm Z 27221mm,X 84542mm Y 5193mm Z 27221mm,X 84542mm Y 5193mm Z 28221mm,FBAR_65x16,=22045/1083263,  -1.000   0.000   0.000,,
 =30237/636028_0,GENSEC,X 85682mm Y 5193mm Z 27208mm,X 85682mm Y 5193mm Z 27208mm,X 85682mm Y 5193mm Z 28208mm,FBAR_65x16,=22045/1083263,  -1.000   0.000   0.000,,
 =30237/636036_0,GENSEC,X 89128mm Y 4073mm Z 28221mm,X 89128mm Y 4073mm Z 28221mm,X 83400mm Y 4073mm Z 28221mm,TUBE_42.7x3.25,=22045/1083152,   0.000   0.000  -1.000,,
 =30237/636041_0,GENSEC,X 89128mm Y 4073mm Z 27836mm,X 89128mm Y 4073mm Z 27836mm,X 83400mm Y 4073mm Z 27836mm,RBAR_19,=22045/1083152,   0.000   0.000  -1.000,,
 =30237/636046_0,GENSEC,X 89128mm Y 4073mm Z 27451mm,X 89128mm Y 4073mm Z 27451mm,X 83400mm Y 4073mm Z 27451mm,RBAR_19,=22045/1083152,   0.000   0.000  -1.000,,
 =30237/636050,SCTN,X 86955mm Y 4025mm Z 27183mm,X 86955mm Y 4025mm Z 27183mm,X 86955mm Y 5240mm Z 27183mm,ANG_75x75x6,=22045/1083115,   0.000   0.000  -1.000,OUTF,
 =30237/636099,SCTN,X 94785mm Y 4025mm Z 27183mm,X 94785mm Y 4025mm Z 27183mm,X 94785mm Y 4180mm Z 27183mm,ANG_75x75x6,=22045/1083374,   0.000   0.000  -1.000,OUTF,
 =30237/636105_0,GENSEC,X 81676mm Y 2677mm Z 28121mm,X 81676mm Y 2677mm Z 28121mm,X 81630mm Y 2550mm Z 28121mm,RBAR_19,=22045/1348435,   0.000   0.000  -1.000,,
 =30237/636125,SCTN,X 79856mm Y 3712mm Z 27183mm,X 79856mm Y 3712mm Z 27183mm,X 79297mm Y 3712mm Z 27183mm,ANG_75x75x6,=30237/540236,   0.000   0.000  -1.000,OUTF,
 =30237/636126,SCTN,X 79425mm Y 3706mm Z 27183mm,X 79425mm Y 3706mm Z 27183mm,X 79425mm Y 2896mm Z 27183mm,ANG_75x75x6,=30237/540236,   0.000   0.000  -1.000,OUTF,
 =30237/636130,SCTN,X 94247mm Y 2557mm Z 24739mm,X 94247mm Y 2557mm Z 24739mm,X 95221mm Y 4115mm Z 24739mm,ANG_75x75x9,=22045/1513922,   0.848  -0.530   0.000,OUTF,
 =30237/636320_0,GENSEC,X 83384mm Y 5193mm Z 27176mm,X 83384mm Y 5193mm Z 27176mm,X 83384mm Y 5193mm Z 28221mm,FBAR_65x16,=22045/1347911,   1.000   0.000   0.000,,
 =30237/636332_0,GENSEC,X 83384mm Y 4073mm Z 27176mm,X 83384mm Y 4073mm Z 27176mm,X 83384mm Y 4073mm Z 28208mm,FBAR_65x16,=22045/1348435,  -1.000   0.000   0.000,,
 =38329/1346015,SCTN,X 77350mm Y 9350mm Z 27288mm,X 77350mm Y 9350mm Z 27288mm,X 82687mm Y 9350mm Z 27288mm,ANG_100x100x10,=38329/1345998,   0.000  -1.000   0.000,SUPP,
 =38329/1353694,SCTN,X 85600mm Y 3738mm Z 27405mm,X 85600mm Y 3738mm Z 27405mm,X 85600mm Y 3738mm Z 27186mm,ANG_65x65x6,=38329/1353686,  -1.000   0.000   0.000,SUPP,
 =38329/1353696,SCTN,X 85535mm Y 3828mm Z 27186mm,X 85535mm Y 3828mm Z 27186mm,X 85341mm Y 4105mm Z 27186mm,ANG_65x65x6,=38329/1353686,   0.000   0.000   1.000,SUPP,
 =38329/1367338,SCTN,X 82550mm Y 9425mm Z 27036mm,X 82550mm Y 9425mm Z 27036mm,X 82550mm Y 9190mm Z 27036mm,ANG_65x65x6,=46521/576468,   1.000   0.000   0.000,SUPP,
 =38329/1367340,SCTN,X 85100mm Y 9425mm Z 27036mm,X 85100mm Y 9425mm Z 27036mm,X 85100mm Y 9325mm Z 27036mm,ANG_65x65x6,=30137/1502171,   1.000   0.000   0.000,SUPP,
 =38329/1367354,SCTN,X 85250mm Y 9215mm Z 27176mm,X 85250mm Y 9215mm Z 27176mm,X 88235mm Y 9215mm Z 27176mm,ANG_100x100x13,=38329/1367352,   0.000   0.000  -1.000,SUPP,
 =38329/1367381,SCTN,X 90165mm Y 9215mm Z 27176mm,X 90165mm Y 9215mm Z 27176mm,X 90165mm Y 7828mm Z 27176mm,ANG_100x100x13,=30137/1516962,  -1.000   0.000   0.000,SUPP,
 =38329/1367399,SCTN,X 95300mm Y 9325mm Z 27036mm,X 95300mm Y 9325mm Z 27036mm,X 95300mm Y 9425mm Z 27036mm,ANG_65x65x6,=21945/2227473,   0.000   0.000   1.000,SUPP,
 =38329/1369056,SCTN,X 77350mm Y 8335mm Z 27176mm,X 77350mm Y 8335mm Z 27176mm,X 78870mm Y 8335mm Z 27176mm,ANG_130x130x12,=30137/1781482,   0.000   0.000  -1.000,SUPP,
 =38329/1369149,SCTN,X 77350mm Y 10500mm Z 27288mm,X 77350mm Y 10500mm Z 27288mm,X 83250mm Y 10500mm Z 27288mm,ANG_100x100x10,=38329/1345998,   0.000   0.000  -1.000,SUPP,
 =38329/1369172,SCTN,X 89850mm Y 10500mm Z 27288mm,X 89850mm Y 10500mm Z 27288mm,X 96250mm Y 10500mm Z 27288mm,ANG_100x100x10,=38329/1347931,   0.000   0.000  -1.000,SUPP,
 =38329/1369251,SCTN,X 82538mm Y 5935mm Z 27176mm,X 82538mm Y 5935mm Z 27176mm,X 82290mm Y 5935mm Z 27176mm,ANG_130x130x12,=46521/576468,   0.000   1.000   0.000,SUPP,
 =38329/1369294,SCTN,X 79410mm Y 8250mm Z 26607mm,X 79410mm Y 8250mm Z 26607mm,X 79100mm Y 8250mm Z 26607mm,ANG_65x65x6,=21945/2095980,   0.000   1.000   0.000,SUPP,
 =38329/1369300,SCTN,X 86800mm Y 8675mm Z 27036mm,X 86800mm Y 8675mm Z 27036mm,X 86800mm Y 8905mm Z 27036mm,ANG_100x100x13,=38329/1367352,   0.000   0.000   1.000,SUPP,
 =38329/1369324,SCTN,X 91505mm Y 7815mm Z 26849mm,X 91505mm Y 7815mm Z 26849mm,X 91695mm Y 7815mm Z 26849mm,ANG_65x65x6,=30137/1516962,   0.000   1.000   0.000,SUPP,
 =38329/1369325,SCTN,X 91505mm Y 7815mm Z 27163mm,X 91505mm Y 7815mm Z 27163mm,X 91505mm Y 7815mm Z 26849mm,ANG_65x65x6,=30137/1516962,   0.000   1.000   0.000,SUPP,
 =38329/1369333,SCTN,X 91185mm Y 3828mm Z 27186mm,X 91185mm Y 3828mm Z 27186mm,X 90991mm Y 4105mm Z 27186mm,ANG_65x65x6,=21945/2183440,   0.000   0.000   1.000,SUPP,
 =38329/1369342,SCTN,X 85600mm Y 3738mm Z 27186mm,X 85600mm Y 3738mm Z 27186mm,X 85600mm Y 4105mm Z 27186mm,ANG_65x65x6,=38329/1353686,  -1.000   0.000   0.000,SUPP,
 =38329/1369479,SCTN,X 80570mm Y 5115mm Z 26086mm,X 80570mm Y 5115mm Z 26086mm,X 80570mm Y 2790mm Z 26086mm,BEAM_150x150x7x10,=38329/1369471,   1.000   0.000   0.000,SUPP,
 =38329/1369569,SCTN,X 80570mm Y 4990mm Z 26086mm,X 80570mm Y 4990mm Z 26086mm,X 82250mm Y 4990mm Z 26086mm,BEAM_150x150x7x10,=38329/1369471,   0.000   1.000   0.000,SUPP,
 =38329/1369570,SCTN,X 80570mm Y 4990mm Z 24298mm,X 80570mm Y 4990mm Z 24298mm,X 80570mm Y 4990mm Z 23985mm,TUBE_165.2x4.9,=38329/1369471,   0.000  -1.000   0.000,SUPP,
 =38329/1369628,SCTN,X 80570mm Y 4100mm Z 26011mm,X 80570mm Y 4100mm Z 26011mm,X 80570mm Y 4100mm Z 24342mm,TUBE_165.2x7.1,=38329/1369471,   0.000  -1.000   0.000,SUPP,
 =38329/1372158,SCTN,X 92950mm Y 7815mm Z 27176mm,X 92950mm Y 7815mm Z 27176mm,X 94954mm Y 7815mm Z 27176mm,ANG_100x100x13,=21945/2208951,   0.000   0.000  -1.000,SUPP,
 =38329/1440527,SCTN,X 80570mm Y 4100mm Z 26817mm,X 80570mm Y 4100mm Z 26817mm,X 80390mm Y 4100mm Z 26817mm,ANG_100x100x13,=38329/1440513,   0.000   1.000   0.000,SUPP,
 =38329/1440540,SCTN,X 80620mm Y 5320mm Z 27176mm,X 80620mm Y 5320mm Z 27176mm,X 80620mm Y 2886mm Z 27176mm,ANG_130x130x12,=38329/1440513,  -1.000   0.000   0.000,SUPP,
 =38329/1440549,SCTN,X 80570mm Y 4990mm Z 27046mm,X 80570mm Y 4990mm Z 27046mm,X 80570mm Y 4990mm Z 26171mm,TUBE_139.8x6.6,=38329/1440513,   0.000  -1.000   0.000,SUPP,
 =38329/1440552,SCTN,X 80570mm Y 4100mm Z 27046mm,X 80570mm Y 4100mm Z 27046mm,X 80570mm Y 4100mm Z 26171mm,TUBE_139.8x6.6,=38329/1440513,   0.000  -1.000   0.000,SUPP,
 =38329/1440584,SCTN,X 82500mm Y 6450mm Z 26471mm,X 82500mm Y 6450mm Z 26471mm,X 82500mm Y 7025mm Z 27046mm,TUBE_114.3x6,=46521/576468,   0.000   0.707  -0.707,SUPP,
 =38329/1461109,SCTN,X 77980mm Y 4153mm Z 26161mm,X 77980mm Y 4153mm Z 26161mm,X 77980mm Y 2872mm Z 26161mm,ANG_130x130x12,=38329/1461105,   0.000   0.000  -1.000,SUPP,
 =38329/1461114,SCTN,X 78895mm Y 2860mm Z 26161mm,X 78895mm Y 2860mm Z 26161mm,X 79096mm Y 2860mm Z 26161mm,ANG_130x130x12,=46521/661742,   0.000   0.000  -1.000,SUPP,
 =38329/1462124,SCTN,X 85046mm Y 3900mm Z 26161mm,X 85046mm Y 3900mm Z 26161mm,X 84823mm Y 3900mm Z 26161mm,ANG_75x75x6,=46521/662456,   0.000   1.000   0.000,SUPP,
 =38329/1462127,SCTN,X 84817mm Y 4065mm Z 26161mm,X 84817mm Y 4065mm Z 26161mm,X 84817mm Y 3725mm Z 26161mm,ANG_75x75x6,=46521/662456,   0.000   0.000  -1.000,SUPP,
 =38329/1462130,SCTN,X 85046mm Y 3725mm Z 26161mm,X 85046mm Y 3725mm Z 26161mm,X 84816mm Y 3725mm Z 26161mm,ANG_75x75x6,=46521/662456,   0.000   1.000   0.000,SUPP,
 =38329/1462135,SCTN,X 85386mm Y 7590mm Z 26011mm,X 85386mm Y 7590mm Z 26011mm,X 85386mm Y 7590mm Z 25228mm,ANG_100x100x13,=46521/662456,  -1.000   0.000   0.000,SUPP,
 =38329/1462137,SCTN,X 85054mm Y 7590mm Z 26011mm,X 85054mm Y 7590mm Z 26011mm,X 85396mm Y 7590mm Z 26011mm,ANG_100x100x13,=46521/662456,   0.000   1.000   0.000,SUPP,
 =38329/1462140,SCTN,X 85100mm Y 7590mm Z 25419mm,X 85100mm Y 7590mm Z 25419mm,X 85373mm Y 7590mm Z 25419mm,ANG_100x100x13,=46521/662456,   0.000   0.000  -1.000,SUPP,
 =38329/1462150,SCTN,X 85100mm Y 7172mm Z 25419mm,X 85100mm Y 7172mm Z 25419mm,X 85100mm Y 8142mm Z 25419mm,ANG_100x100x13,=46521/662456,   0.000   0.000  -1.000,SUPP,
 =38329/1462253,SCTN,X 87378mm Y 5935mm Z 27605mm,X 87378mm Y 5935mm Z 27605mm,X 83860mm Y 5935mm Z 27605mm,ANG_100x100x13,=38329/1462251,   0.000   0.000  -1.000,SUPP,
 =38329/1462254,SCTN,X 87368mm Y 5922mm Z 27605mm,X 87368mm Y 5922mm Z 27605mm,X 87368mm Y 5242mm Z 27605mm,ANG_100x100x13,=38329/1462251,  -1.000   0.000   0.000,SUPP,
 =38329/1462255,SCTN,X 87368mm Y 5497mm Z 27592mm,X 87368mm Y 5497mm Z 27592mm,X 87368mm Y 5497mm Z 27326mm,ANG_100x100x13,=38329/1462251,   0.000  -1.000   0.000,SUPP,
 =38329/1462265,SCTN,X 87368mm Y 5935mm Z 27595mm,X 87368mm Y 5935mm Z 27595mm,X 87368mm Y 5935mm Z 27326mm,ANG_100x100x13,=38329/1462251,  -1.000   0.000   0.000,SUPP,
 =38329/1462283,SCTN,X 86118mm Y 5922mm Z 27605mm,X 86118mm Y 5922mm Z 27605mm,X 86118mm Y 5242mm Z 27605mm,ANG_100x100x13,=38329/1462251,  -1.000   0.000   0.000,SUPP,
 =38329/1462285,SCTN,X 86118mm Y 5497mm Z 27592mm,X 86118mm Y 5497mm Z 27592mm,X 86118mm Y 5497mm Z 27326mm,ANG_100x100x13,=38329/1462251,   0.000  -1.000   0.000,SUPP,
 =38329/1462289,SCTN,X 85100mm Y 5922mm Z 27605mm,X 85100mm Y 5922mm Z 27605mm,X 85100mm Y 5242mm Z 27605mm,ANG_100x100x13,=38329/1462251,   0.000   0.000  -1.000,SUPP,
 =38329/1462291,SCTN,X 85100mm Y 5497mm Z 27585mm,X 85100mm Y 5497mm Z 27585mm,X 85100mm Y 5497mm Z 27326mm,ANG_100x100x13,=38329/1462251,   0.000  -1.000   0.000,SUPP,
 =38329/1462293,SCTN,X 85100mm Y 5935mm Z 27595mm,X 85100mm Y 5935mm Z 27595mm,X 85100mm Y 5935mm Z 27326mm,ANG_100x100x13,=38329/1462251,  -1.000   0.000   0.000,SUPP,
 =38329/1462295,SCTN,X 83970mm Y 5922mm Z 27605mm,X 83970mm Y 5922mm Z 27605mm,X 83970mm Y 5242mm Z 27605mm,ANG_100x100x13,=38329/1462251,  -1.000   0.000   0.000,SUPP,
 =38329/1462297,SCTN,X 83970mm Y 5497mm Z 27592mm,X 83970mm Y 5497mm Z 27592mm,X 83970mm Y 5497mm Z 27326mm,ANG_100x100x13,=38329/1462251,   0.000  -1.000   0.000,SUPP,
 =38329/1462299,SCTN,X 83970mm Y 5935mm Z 27595mm,X 83970mm Y 5935mm Z 27595mm,X 83970mm Y 5935mm Z 27326mm,ANG_100x100x13,=38329/1462251,  -1.000   0.000   0.000,SUPP,
 =38329/1462826,SCTN,X 91900mm Y 4400mm Z 26849mm,X 91900mm Y 4400mm Z 26849mm,X 91555mm Y 4400mm Z 26849mm,ANG_65x65x6,=62905/48659,   0.000   0.000   1.000,SUPP,
 =38329/1462834,SCTN,X 91850mm Y 6450mm Z 26849mm,X 91850mm Y 6450mm Z 26849mm,X 91555mm Y 6450mm Z 26849mm,ANG_50x50x6,=30137/1502465,   0.000   0.000   1.000,SUPP,
 =38329/1462837,SCTN,X 91900mm Y 4400mm Z 26849mm,X 91900mm Y 4400mm Z 26849mm,X 91900mm Y 4400mm Z 27164mm,ANG_65x65x6,=62905/48659,   0.000   1.000   0.000,SUPP,
 =38329/1462854,SCTN,X 87485mm Y 3738mm Z 27405mm,X 87485mm Y 3738mm Z 27405mm,X 87485mm Y 3738mm Z 27186mm,ANG_65x65x6,=38329/1462852,  -1.000   0.000   0.000,SUPP,
 =38329/1462856,SCTN,X 87485mm Y 3828mm Z 27186mm,X 87485mm Y 3828mm Z 27186mm,X 87679mm Y 4105mm Z 27186mm,ANG_65x65x6,=38329/1462852,  -0.819   0.574   0.000,SUPP,
 =38329/1462859,SCTN,X 87485mm Y 3738mm Z 27186mm,X 87485mm Y 3738mm Z 27186mm,X 87485mm Y 4105mm Z 27186mm,ANG_65x65x6,=38329/1462852,  -1.000   0.000   0.000,SUPP,
 =38329/1462863,SCTN,X 89450mm Y 3738mm Z 27405mm,X 89450mm Y 3738mm Z 27405mm,X 89450mm Y 3738mm Z 27186mm,ANG_65x65x6,=38329/1462861,  -1.000   0.000   0.000,SUPP,
 =38329/1462865,SCTN,X 89450mm Y 3828mm Z 27186mm,X 89450mm Y 3828mm Z 27186mm,X 89644mm Y 4105mm Z 27186mm,ANG_65x65x6,=38329/1462861,  -0.819   0.574   0.000,SUPP,
 =38329/1462868,SCTN,X 89450mm Y 3738mm Z 27186mm,X 89450mm Y 3738mm Z 27186mm,X 89450mm Y 4105mm Z 27186mm,ANG_65x65x6,=38329/1462861,  -1.000   0.000   0.000,SUPP,
 =38329/1464696,SCTN,X 79100mm Y 4100mm Z 26086mm,X 79100mm Y 4100mm Z 26086mm,X 78895mm Y 4100mm Z 26086mm,BEAM_150x150x7x10,=46521/661742,   0.000   1.000   0.000,SUPP,
 =38329/1467497,SCTN,X 87575mm Y 8490mm Z 25320mm,X 87575mm Y 8490mm Z 25320mm,X 86385mm Y 8490mm Z 25320mm,ANG_100x100x13,=38329/1467495,   0.000   1.000   0.000,SUPP,
 =38329/1467502,SCTN,X 87330mm Y 8490mm Z 25307mm,X 87330mm Y 8490mm Z 25307mm,X 87330mm Y 8490mm Z 24120mm,ANG_100x100x13,=38329/1467495,   0.000   1.000   0.000,SUPP,
 =38329/1467505,SCTN,X 86630mm Y 8490mm Z 25307mm,X 86630mm Y 8490mm Z 25307mm,X 86630mm Y 8490mm Z 24120mm,ANG_100x100x13,=38329/1467495,  -1.000   0.000   0.000,SUPP,
 =38329/1467508,SCTN,X 86630mm Y 8490mm Z 24820mm,X 86630mm Y 8490mm Z 24820mm,X 87330mm Y 8490mm Z 24820mm,ANG_100x100x13,=38329/1467495,   0.000   0.000  -1.000,SUPP,
 =38329/1467551,SCTN,X 86275mm Y 10877mm Z 25320mm,X 86275mm Y 10877mm Z 25320mm,X 86275mm Y 10096mm Z 25320mm,ANG_100x100x13,=38329/1467549,  -1.000   0.000   0.000,SUPP,
 =38329/1467555,SCTN,X 86275mm Y 10240mm Z 25307mm,X 86275mm Y 10240mm Z 25307mm,X 86275mm Y 10240mm Z 24034mm,ANG_100x100x13,=38329/1467549,  -1.000   0.000   0.000,SUPP,
 =38329/1467583,SCTN,X 91900mm Y 6450mm Z 25451mm,X 91900mm Y 6450mm Z 25451mm,X 91900mm Y 4793mm Z 25451mm,ANG_100x100x13,=46521/663330,  -1.000   0.000   0.000,SUPP,
 =38329/1467584,SCTN,X 91900mm Y 6450mm Z 25451mm,X 91900mm Y 6450mm Z 25451mm,X 91900mm Y 8195mm Z 25451mm,ANG_100x100x13,=46521/663330,   0.000   0.000  -1.000,SUPP,
 =38329/1468400,SCTN,X 85835mm Y 4990mm Z 26775mm,X 85835mm Y 4990mm Z 26775mm,X 85835mm Y 4860mm Z 26775mm,ANG_90x90x10,=21945/2229381,  -1.000   0.000   0.000,SUPP,
 =38329/1468404,SCTN,X 86620mm Y 4990mm Z 26775mm,X 86620mm Y 4990mm Z 26775mm,X 86620mm Y 4860mm Z 26775mm,ANG_90x90x10,=21945/2229381,  -1.000   0.000   0.000,SUPP,
 =38329/1468424,SCTN,X 85223mm Y 6200mm Z 25824mm,X 85223mm Y 6200mm Z 25824mm,X 85223mm Y 6200mm Z 26071mm,ANG_50x50x6,=46521/662456,   0.000   1.000   0.000,SUPP,
 =38329/1468427,SCTN,X 85054mm Y 6200mm Z 26011mm,X 85054mm Y 6200mm Z 26011mm,X 85213mm Y 6200mm Z 26011mm,ANG_50x50x6,=46521/662456,   0.000   0.000   1.000,SUPP,
 =38329/1468434,SCTN,X 85223mm Y 5150mm Z 25824mm,X 85223mm Y 5150mm Z 25824mm,X 85223mm Y 5150mm Z 26071mm,ANG_50x50x6,=46521/662456,   0.000   1.000   0.000,SUPP,
 =38329/1468438,SCTN,X 85054mm Y 5150mm Z 26011mm,X 85054mm Y 5150mm Z 26011mm,X 85213mm Y 5150mm Z 26011mm,ANG_50x50x6,=46521/662456,   0.000   0.000   1.000,SUPP,
 =38329/1468453,SCTN,X 86800mm Y 8485mm Z 27176mm,X 86800mm Y 8485mm Z 27176mm,X 86800mm Y 8348mm Z 27176mm,ANG_100x100x13,=21945/1647504,  -1.000   0.000   0.000,SUPP,
 =38329/1468494,SCTN,X 77750mm Y 8755mm Z 27036mm,X 77750mm Y 8755mm Z 27036mm,X 77750mm Y 8675mm Z 27036mm,ANG_65x65x6,=30137/1781482,   1.000   0.000   0.000,SUPP,
 =38329/1468503,SCTN,X 79150mm Y 8755mm Z 27036mm,X 79150mm Y 8755mm Z 27036mm,X 79150mm Y 8675mm Z 27036mm,ANG_65x65x6,=21945/2095980,   1.000   0.000   0.000,SUPP,
 =38329/1468509,SCTN,X 80620mm Y 8675mm Z 27036mm,X 80620mm Y 8675mm Z 27036mm,X 80620mm Y 8755mm Z 27036mm,ANG_65x65x6,=30137/1519295,   0.000   0.000   1.000,SUPP,
 =38329/1468515,SCTN,X 83970mm Y 8755mm Z 27036mm,X 83970mm Y 8755mm Z 27036mm,X 83970mm Y 8675mm Z 27036mm,ANG_65x65x6,=54713/138525,   1.000   0.000   0.000,SUPP,
 =38329/1468530,SCTN,X 86800mm Y 9500mm Z 27036mm,X 86800mm Y 9500mm Z 27036mm,X 86800mm Y 9325mm Z 27036mm,ANG_50x50x6,=30137/1781893,   0.000   0.000   1.000,SUPP,
 =38329/1468532,SCTN,X 86800mm Y 9500mm Z 27278mm,X 86800mm Y 9500mm Z 27278mm,X 86800mm Y 9500mm Z 27036mm,ANG_50x50x6,=30137/1781893,   0.000  -1.000   0.000,SUPP,
 =38329/1468537,SCTN,X 87650mm Y 9500mm Z 27036mm,X 87650mm Y 9500mm Z 27036mm,X 87650mm Y 10500mm Z 27036mm,ANG_75x75x6,=30137/1781893,  -1.000   0.000   0.000,SUPP,
 =38329/1468539,SCTN,X 87650mm Y 9500mm Z 27278mm,X 87650mm Y 9500mm Z 27278mm,X 87650mm Y 9500mm Z 27026mm,ANG_75x75x6,=30137/1781893,   0.000  -1.000   0.000,SUPP,
