name,type,pos,apos,lpos,bran,outDia,thick,normal,interPos,p3Pos,outDia2,thick2,rest,mass,wvol,remark,Ispec,material
 =87481/730,TUBI,X 111095mm Y -9040mm Z 31063mm,X 111095mm Y -9040mm Z 30932mm,X 111095mm Y -9040mm Z 31194mm,XA-103-25A_001/B2,33.4,3.38,   0.000   1.000   0.000,,,0,0,,0.6623,111038.3+-9096.7+30932.5+111151.7+-8983.3+31194.5,,40,A312_TP304L
 =87481/728,ELBO,X 111095mm Y -9040mm Z 31233mm,X 111057mm Y -9040mm Z 31233mm,X 111095mm Y -9040mm Z 31194mm,XA-103-25A_001/B2,33.4,3.38,   0.000   1.000   0.000,X 111084mm Y -9040mm Z 31222mm,,0,0,,0.15,111038.2+-9096.8+31175.8+111151.8+-8983.2+31289.3,,40,A312_TP304L
 =30137/1702810,TUBI,X 110917mm Y -9040mm Z 31233mm,X 111057mm Y -9040mm Z 31233mm,X 110778mm Y -9040mm Z 31233mm,XA-103-25A_001/B2,33.4,3.38,   0.000   0.000   1.000,,,0,0,,0.7048,110778.1+-9096.7+31175.9+111056.9+-8983.3+31289.3,,40,A312_TP304L
 =21945/708575,ELBO,X 110740mm Y -9040mm Z 31233mm,X 110778mm Y -9040mm Z 31233mm,X 110740mm Y -9002mm Z 31233mm,XA-103-25A_001/B2,33.4,3.38,   0.000   0.000  -1.000,X 110751mm Y -9029mm Z 31233mm,,0,0,,0.15,110683.2+-9096.8+31175.8+110796.8+-8983.2+31289.3,,40,A312_TP304L
 =30137/1702812,TUBI,X 110740mm Y -8469mm Z 31233mm,X 110740mm Y -9002mm Z 31233mm,X 110740mm Y -7936mm Z 31233mm,XA-103-25A_001/B2,33.4,3.38,   0.000   0.000   1.000,,,0,0,,2.6944,110683.3+-9001.9+31175.9+110796.7+-7936.1+31289.3,,40,A312_TP304L
 =21945/2403277,UBOLT,X 110740mm Y -8437mm Z 31233mm,X 110740mm Y -8437mm Z 31233mm,X 110740mm Y -8437mm Z 31233mm,XA-103-25A_001/B2,0,0,   0.000   0.000   1.000,,,0,0,13,0.8,110638.5+-8457.5+31122.1+110841.5+-8417.5+31312.1,,40,
 =21945/708541,ELBO,X 110740mm Y -7898mm Z 31233mm,X 110740mm Y -7936mm Z 31233mm,X 110740mm Y -7898mm Z 31271mm,XA-103-25A_001/B2,33.4,3.38,   1.000   0.000   0.000,X 110740mm Y -7909mm Z 31244mm,,0,0,,0.15,110683.2+-7954.7+31175.8+110796.8+-7841.2+31289.3,,40,A312_TP304L
 =21945/708542,FLAN,X 110740mm Y -7898mm Z 31326mm,X 110740mm Y -7898mm Z 31271mm,X 110740mm Y -7898mm Z 31326mm,XA-103-25A_001/B2,33.4,3.38,  -1.000   0.000   0.000,,,0,0,,1.04,110646+-7991.9+31270.7+110834+-7804+31326.1,,40,A312_TP304L
 =21945/708544,VALV,X 110740mm Y -7898mm Z 31431mm,X 110740mm Y -7898mm Z 31331mm,X 110740mm Y -7798mm Z 31431mm,XA-103-25A_001/B2,0,0,,,,0,0,,6,110685+-7953+31330.6+110795+-7798+31838.6,,40,
 =71097/8566,TUBI,X 114415mm Y -8405mm Z 31063mm,X 114415mm Y -8405mm Z 30932mm,X 114415mm Y -8405mm Z 31194mm,XA-103-25A_002/B3,33.4,3.38,   0.000   1.000   0.000,,,0,0,,0.6623,114358.3+-8461.7+30932.5+114471.7+-8348.3+31194.5,,40,A312_TP304L
 =21945/708546,ELBO,X 114415mm Y -8405mm Z 31233mm,X 114415mm Y -8405mm Z 31194mm,X 114377mm Y -8405mm Z 31233mm,XA-103-25A_002/B3,33.4,3.38,   0.000  -1.000   0.000,X 114404mm Y -8405mm Z 31221mm,,0,0,,0.15,114358.2+-8461.8+31175.8+114471.8+-8348.2+31289.3,,40,A312_TP304L
 =30137/1702836,TUBI,X 112818mm Y -8405mm Z 31233mm,X 114377mm Y -8405mm Z 31233mm,X 111258mm Y -8405mm Z 31233mm,XA-103-25A_002/B3,33.4,3.38,   0.000   0.000   1.000,,,0,0,,7.8843,111258.1+-8461.7+31175.9+114376.9+-8348.3+31289.3,,40,A312_TP304L
 =21945/2402055,UBOLT,X 113545mm Y -8405mm Z 31233mm,X 113545mm Y -8405mm Z 31233mm,X 113545mm Y -8405mm Z 31233mm,XA-103-25A_002/B3,0,0,   0.000   0.000   1.000,,,0,0,3,1.1,113525+-8552.5+31122.1+113565+-8257.5+31312.1,,40,
 =21945/2403109,UBOLT,X 112097mm Y -8405mm Z 31233mm,X 112097mm Y -8405mm Z 31233mm,X 112097mm Y -8405mm Z 31233mm,XA-103-25A_002/B3,0,0,   0.000   0.000   1.000,,,0,0,23,0.8,112077.5+-8506.5+31122.1+112117.5+-8303.5+31312.1,,40,
 =21945/708576,ELBO,X 111220mm Y -8405mm Z 31233mm,X 111258mm Y -8405mm Z 31233mm,X 111220mm Y -8367mm Z 31233mm,XA-103-25A_002/B3,33.4,3.38,   0.000   0.000  -1.000,X 111231mm Y -8394mm Z 31233mm,,0,0,,0.15,111163.2+-8461.8+31175.8+111276.8+-8348.2+31289.3,,40,A312_TP304L
 =30137/1702838,TUBI,X 111220mm Y -8151mm Z 31233mm,X 111220mm Y -8367mm Z 31233mm,X 111220mm Y -7936mm Z 31233mm,XA-103-25A_002/B3,33.4,3.38,   0.000   0.000   1.000,,,0,0,,1.0891,111163.3+-8366.9+31175.9+111276.7+-7936.1+31289.3,,40,A312_TP304L
 =21945/2403276,UBOLT,X 111220mm Y -8238mm Z 31233mm,X 111220mm Y -8238mm Z 31233mm,X 111220mm Y -8238mm Z 31233mm,XA-103-25A_002/B3,0,0,   0.000   0.000   1.000,,,0,0,13,0.8,111118.5+-8257.5+31122.1+111321.5+-8217.5+31312.1,,40,
 =21945/708547,ELBO,X 111220mm Y -7898mm Z 31233mm,X 111220mm Y -7936mm Z 31233mm,X 111220mm Y -7898mm Z 31271mm,XA-103-25A_002/B3,33.4,3.38,   1.000   0.000   0.000,X 111220mm Y -7909mm Z 31244mm,,0,0,,0.15,111163.2+-7954.7+31175.8+111276.8+-7841.2+31289.3,,40,A312_TP304L
 =21945/708548,FLAN,X 111220mm Y -7898mm Z 31326mm,X 111220mm Y -7898mm Z 31271mm,X 111220mm Y -7898mm Z 31326mm,XA-103-25A_002/B3,33.4,3.38,   1.000   0.000   0.000,,,0,0,,1.04,111126+-7991.9+31270.7+111314+-7804+31326.1,,40,A312_TP304L
 =21945/708550,VALV,X 111220mm Y -7898mm Z 31431mm,X 111220mm Y -7898mm Z 31331mm,X 111220mm Y -7798mm Z 31431mm,XA-103-25A_002/B3,0,0,,,,0,0,,6,111165+-7953+31330.6+111275+-7798+31838.6,,40,
 =71097/8564,TUBI,X 115565mm Y -8420mm Z 31063mm,X 115565mm Y -8420mm Z 30932mm,X 115565mm Y -8420mm Z 31194mm,XA-103-25A_004/B2,33.4,3.38,   0.000   1.000   0.000,,,0,0,,0.6623,115508.3+-8476.7+30932.5+115621.7+-8363.3+31194.5,,40,A312_TP304L
 =21945/708552,ELBO,X 115565mm Y -8420mm Z 31233mm,X 115565mm Y -8420mm Z 31194mm,X 115538mm Y -8447mm Z 31233mm,XA-103-25A_004/B2,33.4,3.38,   0.707  -0.707   0.000,X 115557mm Y -8428mm Z 31221mm,,0,0,,0.15,115484.7+-8500.3+31175.8+115645.3+-8339.7+31289.3,,40,A312_TP304L
 =30137/1702861,TUBI,X 115437mm Y -8548mm Z 31233mm,X 115538mm Y -8447mm Z 31233mm,X 115336mm Y -8649mm Z 31233mm,XA-103-25A_004/B2,33.4,3.38,   0.000   0.000   1.000,,,0,0,,0.7218,115296.1+-8688.9+31175.9+115578.2+-8406.9+31289.3,,40,A312_TP304L
 =30137/313652,ELBO,X 115325mm Y -8660mm Z 31233mm,X 115336mm Y -8649mm Z 31233mm,X 115309mm Y -8660mm Z 31233mm,XA-103-25A_004/B2,33.4,3.38,   0.000   0.000  -1.000,X 115324mm Y -8657mm Z 31233mm,,0,0,,0.08,115296+-8716.8+31175.8+115376.3+-8603.2+31289.3,,40,A312_TP304L
 =30137/1702863,TUBI,X 113164mm Y -8660mm Z 31233mm,X 115309mm Y -8660mm Z 31233mm,X 111018mm Y -8660mm Z 31233mm,XA-103-25A_004/B2,33.4,3.38,   0.000   0.000   1.000,,,0,0,,10.848,111018.1+-8716.7+31175.9+115309.2+-8603.3+31289.3,,40,A312_TP304L
 =21945/2687578,UBOLT,X 115092mm Y -8660mm Z 31233mm,X 115092mm Y -8660mm Z 31233mm,X 115092mm Y -8660mm Z 31233mm,XA-103-25A_004/B2,0,0,   0.000   0.000   1.000,,,0,0,3,1.1,115072.5+-8807.5+31122.1+115112.5+-8512.5+31312.1,,40,
 =21945/2402053,UBOLT,X 113642mm Y -8660mm Z 31233mm,X 113642mm Y -8660mm Z 31233mm,X 113642mm Y -8660mm Z 31233mm,XA-103-25A_004/B2,0,0,   0.000   0.000   1.000,,,0,0,3,1.1,113622.5+-8807.5+31122.1+113662.5+-8512.5+31312.1,,40,
 =21945/2403110,UBOLT,X 112097mm Y -8660mm Z 31233mm,X 112097mm Y -8660mm Z 31233mm,X 112097mm Y -8660mm Z 31233mm,XA-103-25A_004/B2,0,0,   0.000   0.000   1.000,,,0,0,23,0.8,112077.5+-8761.5+31122.1+112117.5+-8558.5+31312.1,,40,
 =30137/313653,ELBO,X 110980mm Y -8660mm Z 31233mm,X 111018mm Y -8660mm Z 31233mm,X 110980mm Y -8622mm Z 31233mm,XA-103-25A_004/B2,33.4,3.38,   0.000   0.000  -1.000,X 110991mm Y -8649mm Z 31233mm,,0,0,,0.15,110923.2+-8716.8+31175.8+111036.8+-8603.2+31289.3,,40,A312_TP304L
 =30137/1702865,TUBI,X 110980mm Y -8279mm Z 31233mm,X 110980mm Y -8622mm Z 31233mm,X 110980mm Y -7936mm Z 31233mm,XA-103-25A_004/B2,33.4,3.38,   0.000   0.000   1.000,,,0,0,,1.7338,110923.3+-8621.9+31175.9+111036.7+-7936.1+31289.3,,40,A312_TP304L
 =21945/2403275,UBOLT,X 110980mm Y -8238mm Z 31233mm,X 110980mm Y -8238mm Z 31233mm,X 110980mm Y -8238mm Z 31233mm,XA-103-25A_004/B2,0,0,   0.000   0.000   1.000,,,0,0,13,0.8,110878.5+-8257.5+31122.1+111081.5+-8217.5+31312.1,,40,
 =21945/708553,ELBO,X 110980mm Y -7898mm Z 31233mm,X 110980mm Y -7936mm Z 31233mm,X 110980mm Y -7898mm Z 31271mm,XA-103-25A_004/B2,33.4,3.38,   1.000   0.000   0.000,X 110980mm Y -7909mm Z 31244mm,,0,0,,0.15,110923.2+-7954.7+31175.8+111036.8+-7841.2+31289.3,,40,A312_TP304L
 =21945/708554,FLAN,X 110980mm Y -7898mm Z 31326mm,X 110980mm Y -7898mm Z 31271mm,X 110980mm Y -7898mm Z 31326mm,XA-103-25A_004/B2,33.4,3.38,   1.000   0.000   0.000,,,0,0,,1.04,110886+-7991.9+31270.7+111074+-7804+31326.1,,40,A312_TP304L
 =21945/708556,VALV,X 110980mm Y -7898mm Z 31431mm,X 110980mm Y -7898mm Z 31331mm,X 110980mm Y -7798mm Z 31431mm,XA-103-25A_004/B2,0,0,,,,0,0,,6,110925+-7953+31330.6+111035+-7798+31838.6,,40,
 =21945/793771,TUBI,X 111715mm Y -825mm Z 30728mm,X 111715mm Y -625mm Z 30728mm,X 111715mm Y -1025mm Z 30728mm,XA-103-350A_001/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,16.711,111457.2+-1025+30469.9+111972.8+-625+30985.5,,80,A312_TP304L
 =21945/793773,TUBI,X 111715mm Y -3498mm Z 30728mm,X 111715mm Y -1025mm Z 30728mm,X 111715mm Y -5971mm Z 30728mm,XA-103-350A_001/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,206.61,111457.2+-5970.6+30469.9+111972.8+-1025+30985.5,,80,A312_TP304L
 =21945/2587766,UBOLT,X 111715mm Y -1500mm Z 30728mm,X 111715mm Y -1500mm Z 30728mm,X 111715mm Y -1500mm Z 30728mm,XA-103-350A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,13,11.09,111436+-1562.5+30450.7+111994+-1437.5+31006.7,BOX,80,
 =21945/2587720,UBOLT,X 111715mm Y -4485mm Z 30728mm,X 111715mm Y -4485mm Z 30728mm,X 111715mm Y -4485mm Z 30728mm,XA-103-350A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,13,11.09,111436+-4547.5+30450.7+111994+-4422.5+31006.7,BOX,80,
 =21945/585457,TEE,X 111715mm Y -6250mm Z 30728mm,X 111715mm Y -6529mm Z 30728mm,X 111715mm Y -5971mm Z 30728mm,XA-103-350A_001/B1,355.6,4.78,   0.707   0.000  -0.707,,X 111913mm Y -6250mm Z 30925mm,355.6,4.78,,53.5,111537.2+-6529.4+30549.9+112038.3+-5970.6+31051,,80,A312_TP304L
 =30137/1702794,TUBI,X 111715mm Y -7107mm Z 30728mm,X 111715mm Y -6529mm Z 30728mm,X 111715mm Y -7685mm Z 30728mm,XA-103-350A_001/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,48.278,111457.2+-7685+30469.9+111972.8+-6529.4+30985.5,,80,A312_TP304L
 =21945/2341623,UBOLT,X 111715mm Y -7195mm Z 30728mm,X 111715mm Y -7195mm Z 30728mm,X 111715mm Y -7195mm Z 30728mm,XA-103-350A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,13,11.09,111436+-7257.5+30450.7+111994+-7132.5+31006.7,BOX,80,
 =38329/60899,OLET,X 111715mm Y -7685mm Z 30728mm,X 111715mm Y -7685mm Z 30728mm,X 111920mm Y -7685mm Z 30728mm,XA-103-350A_001/B1,355.6,9.53,   0.000   1.000   0.000,,,33.4,3.38,,0.23,111892.8+-7712+30700.7+111919.8+-7658+30754.7,,80,A312_TP304L
 =38329/60899,TUBI,X 111715mm Y -7767mm Z 30728mm,X 111715mm Y -7685mm Z 30728mm,X 111715mm Y -7849mm Z 30728mm,XA-103-350A_001/B1,355.6,4.78,   1.000   0.000   0.000,,,0,0,,6.8357,111457.2+-7848.6+30469.9+111972.8+-7685+30985.5,,80,A312_TP304L
 =30137/296166,FLAN,X 111715mm Y -7976mm Z 30728mm,X 111715mm Y -7849mm Z 30728mm,X 111715mm Y -7976mm Z 30728mm,XA-103-350A_001/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,51.75,111368.3+-7975.6+30381+112061.7+-7848.6+31074.4,,80,A312_TP304L
 =21945/2606111,ATTA,X 111715mm Y -8026mm Z 30728mm,X 111715mm Y -8026mm Z 30728mm,X 111715mm Y -8026mm Z 30728mm,XA-103-350A_001/B1,0,0,,,,0,0,,6.3297,111429.1+-8114.9+30271.1+112020.9+-7937.3+30692.1,,80,
 =30137/296164,VALV,X 111715mm Y -8026mm Z 30728mm,X 111715mm Y -7980mm Z 30728mm,X 111715mm Y -8072mm Z 30728mm,XA-103-350A_001/B1,0,0,,,,0,0,,150,111266+-8185.1+30424.7+111981.5+-7467.1+31781.7,,80,
 =30137/296162,FLAN,X 111715mm Y -8077mm Z 30728mm,X 111715mm Y -8204mm Z 30728mm,X 111715mm Y -8077mm Z 30728mm,XA-103-350A_001/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,51.75,111368.3+-8203.6+30381+112061.7+-8076.6+31074.4,,80,A312_TP304L
 =30137/1702797,TUBI,X 111715mm Y -8355mm Z 30728mm,X 111715mm Y -8204mm Z 30728mm,X 111715mm Y -8507mm Z 30728mm,XA-103-350A_001/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,12.658,111457.2+-8506.6+30469.9+111972.8+-8203.6+30985.5,,80,A312_TP304L
 =30137/209581,ELBO,X 111715mm Y -9040mm Z 30728mm,X 111182mm Y -9040mm Z 30728mm,X 111715mm Y -8507mm Z 30728mm,XA-103-350A_001/B1,355.6,4.78,   0.000   0.000   1.000,X 111347mm Y -9014mm Z 30728mm+X 111496mm Y -8938mm Z 30728mm+X 111614mm Y -8820mm Z 30728mm+X 111689mm Y -8671mm Z 30728mm,,0,0,,34.6,111181.6+-9297.8+30469.9+111972.8+-8506.6+30985.5,,80,A312_TP304L
 =30137/1702798,TUBI,X 111138mm Y -9040mm Z 30728mm,X 111182mm Y -9040mm Z 30728mm,X 111095mm Y -9040mm Z 30728mm,XA-103-350A_001/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,3.6179,111095+-9297.8+30469.9+111181.6+-8782.2+30985.5,,80,A312_TP304L
 =21945/708524,OLET,X 111095mm Y -9040mm Z 30728mm,X 111095mm Y -9040mm Z 30728mm,X 111095mm Y -9040mm Z 30932mm,XA-103-350A_001/B1,355.6,9.53,  -1.000   0.000   0.000,,,33.4,3.38,,0.23,111068+-9067+30905.5+111122+-9013+30932.5,,80,A312_TP304L
 =21945/708524,TUBI,X 110497mm Y -9040mm Z 30728mm,X 111095mm Y -9040mm Z 30728mm,X 109898mm Y -9040mm Z 30728mm,XA-103-350A_001/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,49.99,109898.4+-9297.8+30469.9+111095+-8782.2+30985.5,,80,A312_TP304L
 =30137/209580,ELBO,X 109365mm Y -9040mm Z 30728mm,X 109365mm Y -9573mm Z 30728mm,X 109898mm Y -9040mm Z 30728mm,XA-103-350A_001/B1,355.6,4.78,   0.000   0.000  -1.000,X 109391mm Y -9408mm Z 30728mm+X 109467mm Y -9259mm Z 30728mm+X 109585mm Y -9141mm Z 30728mm+X 109734mm Y -9066mm Z 30728mm,,0,0,,34.6,109107.2+-9573.4+30469.9+109898.4+-8782.2+30985.5,,80,A312_TP304L
 =30137/1702800,TUBI,X 109365mm Y -9762mm Z 30728mm,X 109365mm Y -9573mm Z 30728mm,X 109365mm Y -9950mm Z 30728mm,XA-103-350A_001/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,15.733,109107.2+-9950+30469.9+109622.8+-9573.4+30985.5,,80,A312_TP304L
 =21945/2587544,UBOLT,X 109365mm Y -9730mm Z 30728mm,X 109365mm Y -9730mm Z 30728mm,X 109365mm Y -9730mm Z 30728mm,XA-103-350A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,13,7.6198,109170+-9792.5+30450.7+109560+-9667.5+31006.7,BOX,80,
 =30137/1651533,TUBI,X 109365mm Y -10125mm Z 30728mm,X 109365mm Y -9950mm Z 30728mm,X 109365mm Y -10300mm Z 30728mm,XA-103-350A_001/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,14.622,109107.2+-10300+30469.9+109622.8+-9950+30985.5,,80,A312_TP304L
 =21945/793772,TUBI,X 112465mm Y -825mm Z 30659mm,X 112465mm Y -625mm Z 30659mm,X 112465mm Y -1025mm Z 30659mm,XG-212-200A_001/B2,219.1,3.76,   0.000   0.000   1.000,,,0,0,,8.0684,112275.5+-1025+30469.9+112654.6+-625+30849,,80,A312_TP304L
 =21945/793774,TUBI,X 112465mm Y -1948mm Z 30659mm,X 112465mm Y -1025mm Z 30659mm,X 112465mm Y -2870mm Z 30659mm,XG-212-200A_001/B2,219.1,3.76,   0.000   0.000   1.000,,,0,0,,37.22,112275.5+-2870.2+30469.9+112654.6+-1025+30849,,80,A312_TP304L
 =21945/2431667,UBOLT,X 112465mm Y -1538mm Z 30659mm,X 112465mm Y -1538mm Z 30659mm,X 112465mm Y -1538mm Z 30659mm,XG-212-200A_001/B2,0,0,   0.000   0.000   1.000,,,0,0,13,3.3,112204.5+-1562.5+30409+112725.5+-1512.5+30878,,80,
 =21945/2582759,TUBI,X 112465mm Y -5279mm Z 30659mm,X 112465mm Y -2872mm Z 30659mm,X 112465mm Y -7685mm Z 30659mm,XG-212-200A_001/B2,219.1,3.76,   0.000   0.000   1.000,,,0,0,,97.079,112275.5+-7685+30469.9+112654.6+-2872.2+30849,,80,A312_TP304L
 =21945/2431529,UBOLT,X 112465mm Y -4522mm Z 30659mm,X 112465mm Y -4522mm Z 30659mm,X 112465mm Y -4522mm Z 30659mm,XG-212-200A_001/B2,0,0,   0.000   0.000   1.000,,,0,0,13,3.3,112204.5+-4547.5+30409+112725.5+-4497.5+30878,,80,
 =21945/2341577,UBOLT,X 112465mm Y -7195mm Z 30659mm,X 112465mm Y -7195mm Z 30659mm,X 112465mm Y -7195mm Z 30659mm,XG-212-200A_001/B2,0,0,   0.000   0.000   1.000,,,0,0,13,10.23,112254.5+-7257.5+30451+112675.5+-7132.5+30870,BOX,80,
 =38329/60900,OLET,X 112465mm Y -7685mm Z 30659mm,X 112465mm Y -7685mm Z 30659mm,X 112465mm Y -7685mm Z 30796mm,XG-212-200A_001/B2,219.1,8.18,   0.000   1.000   0.000,,,33.4,3.38,,0.23,112438+-7712+30769+112492+-7658+30796,,80,A312_TP304L
 =38329/60900,TUBI,X 112465mm Y -8279mm Z 30659mm,X 112465mm Y -7685mm Z 30659mm,X 112465mm Y -8872mm Z 30659mm,XG-212-200A_001/B2,219.1,3.76,   0.000   0.000   1.000,,,0,0,,23.947,112275.5+-8872.2+30469.9+112654.6+-7685+30849,,80,A312_TP304L
 =30137/210696,TEE,X 112465mm Y -9050mm Z 30659mm,X 112465mm Y -9228mm Z 30659mm,X 112465mm Y -8872mm Z 30659mm,XG-212-200A_001/B2,219.1,3.76,   0.707   0.000  -0.707,,X 112591mm Y -9050mm Z 30785mm,219.1,3.76,,16.543,112275.5+-9239.5+30470+112724.7+-8860.5+30919.2,,80,A312_TP304L
 =30137/1702881,TUBI,X 112465mm Y -9589mm Z 30659mm,X 112465mm Y -9228mm Z 30659mm,X 112465mm Y -9950mm Z 30659mm,XG-212-200A_001/B2,219.1,3.76,   0.000   0.000   1.000,,,0,0,,14.567,112275.5+-9950+30469.9+112654.6+-9227.8+30849,,80,A312_TP304L
 =21945/2585990,UBOLT,X 112465mm Y -9730mm Z 30659mm,X 112465mm Y -9730mm Z 30659mm,X 112465mm Y -9730mm Z 30659mm,XG-212-200A_001/B2,0,0,   0.000   0.000   1.000,,,0,0,13,4.4877,112285+-9770+30451+112645+-9690+30870,BOX,80,
 =30137/1651530,TUBI,X 112465mm Y -10125mm Z 30659mm,X 112465mm Y -9950mm Z 30659mm,X 112465mm Y -10300mm Z 30659mm,XG-212-200A_001/B2,219.1,3.76,   0.000   0.000   1.000,,,0,0,,7.0598,112275.5+-10300+30469.9+112654.6+-9950+30849,,80,A312_TP304L
 =21945/793775,TUBI,X 113190mm Y -825mm Z 30659mm,X 113190mm Y -625mm Z 30659mm,X 113190mm Y -1025mm Z 30659mm,XG-211-200A_001/B1,219.1,3.76,   0.000   0.000   1.000,,,0,0,,8.0684,113080.5+-1025+30549.9+113299.6+-625+30769,,,A312_TP304L
 =21945/793776,TUBI,X 113190mm Y -2486mm Z 30659mm,X 113190mm Y -1025mm Z 30659mm,X 113190mm Y -3948mm Z 30659mm,XG-211-200A_001/B1,219.1,3.76,   0.000   0.000   1.000,,,0,0,,58.96,113080.5+-3948+30549.9+113299.6+-1025+30769,,,A312_TP304L
 =21945/2431668,UBOLT,X 113190mm Y -1538mm Z 30659mm,X 113190mm Y -1538mm Z 30659mm,X 113190mm Y -1538mm Z 30659mm,XG-211-200A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,13,3.3,112929.5+-1562.5+30409+113450.5+-1512.5+30878,,80,
 =21945/2582754,TUBI,X 113190mm Y -5818mm Z 30659mm,X 113190mm Y -3950mm Z 30659mm,X 113190mm Y -7685mm Z 30659mm,XG-211-200A_001/B1,219.1,3.76,   0.000   0.000   1.000,,,0,0,,75.339,113000.5+-7685+30469.9+113379.6+-3950+30849,,80,A312_TP304L
 =21945/2431530,UBOLT,X 113190mm Y -4522mm Z 30659mm,X 113190mm Y -4522mm Z 30659mm,X 113190mm Y -4522mm Z 30659mm,XG-211-200A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,13,3.3,112929.5+-4547.5+30409+113450.5+-4497.5+30878,,80,
 =21945/2341531,UBOLT,X 113190mm Y -7195mm Z 30659mm,X 113190mm Y -7195mm Z 30659mm,X 113190mm Y -7195mm Z 30659mm,XG-211-200A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,13,10.23,112979.5+-7257.5+30450.9+113400.5+-7132.5+30869.9,BOX,80,
 =38329/60901,OLET,X 113190mm Y -7685mm Z 30659mm,X 113190mm Y -7685mm Z 30659mm,X 113190mm Y -7685mm Z 30796mm,XG-211-200A_001/B1,219.1,8.18,   0.000   1.000   0.000,,,33.4,3.38,,0.23,113163+-7712+30769+113217+-7658+30796,,80,A312_TP304L
 =38329/60901,TUBI,X 113190mm Y -8818mm Z 30659mm,X 113190mm Y -7685mm Z 30659mm,X 113190mm Y -9950mm Z 30659mm,XG-211-200A_001/B1,219.1,3.76,   0.000   0.000   1.000,,,0,0,,45.687,113000.5+-9950+30469.9+113379.6+-7685+30849,,80,A312_TP304L
 =21945/2586076,UBOLT,X 113190mm Y -9730mm Z 30659mm,X 113190mm Y -9730mm Z 30659mm,X 113190mm Y -9730mm Z 30659mm,XG-211-200A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,13,4.4877,113010+-9770+30451+113370+-9690+30870,BOX,80,
 =30137/1651527,TUBI,X 113190mm Y -10125mm Z 30659mm,X 113190mm Y -9950mm Z 30659mm,X 113190mm Y -10300mm Z 30659mm,XG-211-200A_001/B1,219.1,3.76,   0.000   0.000   1.000,,,0,0,,7.0598,113000.5+-10300+30469.9+113379.6+-9950+30849,,80,A312_TP304L
 =21945/793778,TUBI,X 114415mm Y -825mm Z 30728mm,X 114415mm Y -625mm Z 30728mm,X 114415mm Y -1025mm Z 30728mm,XA-103-350A_002/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,16.711,114157.2+-1025+30469.9+114672.8+-625+30985.5,,80,A312_TP304L
 =21945/793777,TUBI,X 114415mm Y -1466mm Z 30728mm,X 114415mm Y -1025mm Z 30728mm,X 114415mm Y -1907mm Z 30728mm,XA-103-350A_002/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,36.832,114157.2+-1906.6+30469.9+114672.8+-1025+30985.5,,80,A312_TP304L
 =21945/2431572,UBOLT,X 114415mm Y -1500mm Z 30728mm,X 114415mm Y -1500mm Z 30728mm,X 114415mm Y -1500mm Z 30728mm,XA-103-350A_002/B1,0,0,   0.000   0.000   1.000,,,0,0,13,11.09,114136+-1562.5+30450.7+114694+-1437.5+31006.7,BOX,80,
 =21945/2582742,TUBI,X 114415mm Y -4797mm Z 30728mm,X 114415mm Y -1909mm Z 30728mm,X 114415mm Y -7685mm Z 30728mm,XA-103-350A_002/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,241.32,114157.2+-7685+30469.9+114672.8+-1908.6+30985.5,,80,A312_TP304L
 =21945/2587674,UBOLT,X 114415mm Y -4485mm Z 30728mm,X 114415mm Y -4485mm Z 30728mm,X 114415mm Y -4485mm Z 30728mm,XA-103-350A_002/B1,0,0,   0.000   0.000   1.000,,,0,0,13,11.09,114136+-4547.5+30450.7+114694+-4422.5+31006.7,BOX,80,
 =21945/2341485,UBOLT,X 114415mm Y -7195mm Z 30728mm,X 114415mm Y -7195mm Z 30728mm,X 114415mm Y -7195mm Z 30728mm,XA-103-350A_002/B1,0,0,   0.000   0.000   1.000,,,0,0,13,11.09,114136+-7257.5+30450.7+114694+-7132.5+31006.7,BOX,80,
 =38329/60902,OLET,X 114415mm Y -7685mm Z 30728mm,X 114415mm Y -7685mm Z 30728mm,X 114620mm Y -7685mm Z 30728mm,XA-103-350A_002/B1,355.6,9.53,   0.000   1.000   0.000,,,33.4,3.38,,0.23,114592.8+-7712+30700.7+114619.8+-7658+30754.7,,80,A312_TP304L
